Filename                           DATE      TIME       TimeSec  S  Irr    ChiSq      Fo        Fm        Fv    Fv/Fm   Fv/Fo    Sig      p       fmPQ   S   Alp1QA    Tau1QA  Alp2QA    Tau2QA  Alp3QA    Tau3QA  Alp4QA    Tau4QA  Alp1PQ   Tau1PQ  Alp2PQ    Tau2PQ  Alp3PQ    Tau3PQ 
8-2_RR2_05                      08/04/2023  03:49:30  1693799370 |    0  120.2397    33.558    37.658     4.100  0.1089  0.1222   72.96  0.6160    40.071 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9990      1436  0.0010      1867  0.0000         0
8-2_RR2_05                      08/04/2023  03:51:41  1693799501 |    0  186.3733    31.221    31.224     0.003  0.0001  0.0001  419.27  0.1465    40.382 |   0.3330       309  0.3330       563  0.3330      3489  0.0000         0  0.9127       624  0.0873    100000  0.0000         0
8-2_RR2_05                      08/04/2023  03:53:53  1693799633 |    0  114.0916    33.540    38.259     4.718  0.1233  0.1407   68.68  0.6121    40.075 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9990      1364  0.0010      1773  0.0000         0
8-2_RR2_05                      08/04/2023  03:56:05  1693799765 |    0  103.3003    34.243    34.246     0.003  0.0001  0.0001 2131.56  0.8000    39.967 |   0.9980       226  0.0010       293  0.0010       382  0.0000         0  0.9990       273  0.0010       355  0.0000         0
8-2_RR2_05                      08/04/2023  03:58:16  1693799896 |    0  111.5379    34.145    34.148     0.003  0.0001  0.0001 1981.37  0.8000    39.813 |   0.9980       282  0.0010       367  0.0010       477  0.0000         0  0.9990       281  0.0010       366  0.0000         0
8-2_RR2_05                      08/04/2023  04:00:26  1693800026 |    0  126.5343    34.613    34.616     0.003  0.0001  0.0001 2720.20  0.8000    39.184 |   0.7990        20  0.2000       647  0.0010       840  0.0000         0  0.9987       170  0.0013       221  0.0000         0
8-2_RR2_05                      08/04/2023  04:02:37  1693800157 |    0 1464.6729    20.136    20.138     0.002  0.0001  0.0001  509.18  0.1318    38.859 |   0.3330       152  0.3330      1097  0.3330      4441  0.0000         0  0.5502       494  0.4498    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:04:49  1693800289 |    0  141.6189    34.369    34.372     0.003  0.0001  0.0001 1744.80  0.8000    38.743 |   0.9980       534  0.0010       694  0.0010    100000  0.0000         0  0.7022        20  0.2978       190  0.0000         0
8-2_RR2_05                      08/04/2023  04:06:59  1693800419 |    0  132.7244    34.438    34.442     0.003  0.0001  0.0001 2971.29  0.8000    39.245 |   0.7650        20  0.2340       769  0.0010       999  0.0000         0  0.5380        20  0.4620       152  0.0000         0
8-2_RR2_05                      08/04/2023  04:09:10  1693800550 |    0  151.5395    34.181    34.184     0.003  0.0001  0.0001 1752.89  0.8000    38.882 |   0.9820       659  0.0090       857  0.0090      1114  0.0000         0  0.7590        20  0.2410       204  0.0000         0
8-2_RR2_05                      08/04/2023  04:11:21  1693800681 |    0  321.6911    32.467    32.470     0.003  0.0001  0.0001   56.82  0.5547    38.481 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.6024       646  0.3976    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:13:32  1693800812 |    0  142.2419    34.286    34.290     0.003  0.0001  0.0001 1727.72  0.8000    38.595 |   0.9980       541  0.0010       704  0.0010       915  0.0000         0  0.7038        20  0.2962       174  0.0000         0
8-2_RR2_05                      08/04/2023  04:15:43  1693800943 |    0  192.7412    34.344    35.517     1.173  0.0330  0.0342  140.80  0.8000    38.714 |   0.0010    100000  0.0010    130000  0.9980    169000  0.0000         0  0.9989      1250  0.0011      1625  0.0000         0
8-2_RR2_05                      08/04/2023  04:17:53  1693801073 |    0  184.4758    34.661    35.402     0.741  0.0209  0.0214  143.08  0.8000    38.411 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9990      1078  0.0010      1401  0.0000         0
8-2_RR2_05                      08/04/2023  04:20:05  1693801205 |    0  110.3078    34.141    35.545     1.405  0.0395  0.0411  133.52  0.8000    39.144 |   0.0010        20  0.0010        26  0.9980    100000  0.0000         0  0.9989      1419  0.0011      1845  0.0000         0
8-2_RR2_05                      08/04/2023  04:22:16  1693801336 |    0  389.9488    27.725    27.728     0.003  0.0001  0.0001  872.65  0.0000    38.823 |   0.9980        22  0.0010        28  0.0010        36  0.0000         0  0.8700       315  0.1300    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:24:27  1693801467 |    0  111.1878    33.990    33.993     0.003  0.0001  0.0001 3465.74  0.8000    38.934 |   0.8050        20  0.0190    100000  0.1760    130000  0.0000         0  0.6469        20  0.3531       152  0.0000         0
8-2_RR2_05                      08/04/2023  04:26:38  1693801598 |    0  135.5883    33.479    33.483     0.003  0.0001  0.0001 1901.79  0.7758    38.964 |   0.0010    100000  0.0010    130000  0.9980    169000  0.0000         0  0.9762       224  0.0238    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:28:50  1693801730 |    0  146.8815    34.050    35.415     1.366  0.0386  0.0401  135.88  0.8000    38.851 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9989      1305  0.0011      1696  0.0000         0
8-2_RR2_05                      08/04/2023  04:31:00  1693801860 |    0  171.2458    34.622    35.511     0.889  0.0250  0.0257  143.33  0.8000    38.471 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9990      1276  0.0010      1659  0.0000         0
8-2_RR2_05                      08/04/2023  04:33:11  1693801991 |    0  140.3449    35.109    35.113     0.004  0.0001  0.0001 1552.71  0.8000    38.798 |   0.9980       677  0.0010       880  0.0010    100000  0.0000         0  0.9694       178  0.0306    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:35:23  1693802123 |    0  140.3592    35.454    35.457     0.004  0.0001  0.0001 1584.11  0.8000    38.937 |   0.9980       631  0.0010       821  0.0010    100000  0.0000         0  0.9677       173  0.0323    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:37:35  1693802255 |    0  127.6028    35.503    35.507     0.004  0.0001  0.0001 1584.56  0.8000    39.380 |   0.9980       643  0.0010       836  0.0010      1087  0.0000         0  0.9567       195  0.0433    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:39:47  1693802387 |    0  120.8968    35.802    35.806     0.004  0.0001  0.0001 1741.63  0.8000    39.706 |   0.0010        20  0.9980       514  0.0010       669  0.0000         0  0.9676       182  0.0324    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:41:59  1693802519 |    0  112.0702    36.180    36.184     0.004  0.0001  0.0001 1823.31  0.8000    39.954 |   0.9870       492  0.0120       640  0.0010       831  0.0000         0  0.9887       165  0.0113    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:44:10  1693802650 |    0  133.0144    35.463    35.466     0.004  0.0001  0.0001 1664.64  0.8000    38.949 |   0.9980       630  0.0010    100000  0.0010    130000  0.0000         0  0.9699       195  0.0301    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:46:22  1693802782 |    0  127.1263    35.386    35.390     0.004  0.0001  0.0001 2647.64  0.8000    39.061 |   0.7420        20  0.2570       911  0.0010      1184  0.0000         0  0.9906       102  0.0094    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:48:34  1693802914 |    0  148.4266    35.118    35.121     0.004  0.0001  0.0001 1652.40  0.8000    38.562 |   0.9980       621  0.0010       808  0.0010      1050  0.0000         0  0.9611       199  0.0389    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:50:45  1693803045 |    0  157.0140    35.458    35.461     0.004  0.0001  0.0001 2713.32  0.8000    38.846 |   0.7580        20  0.2410       980  0.0010      1274  0.0000         0  0.0010        20  0.9990    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:52:58  1693803178 |    0  134.5585    35.177    35.181     0.004  0.0001  0.0001 1631.51  0.8000    38.857 |   0.9980       606  0.0010       788  0.0010      1024  0.0000         0  0.9594       206  0.0406    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:55:09  1693803309 |    0  133.5129    34.916    34.919     0.003  0.0001  0.0001 1648.14  0.8000    38.753 |   0.9980       635  0.0010       825  0.0010    100000  0.0000         0  0.9689       203  0.0311    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:57:20  1693803440 |    0  136.0576    34.914    34.917     0.003  0.0001  0.0001 1763.18  0.8000    38.886 |   0.9980       573  0.0010       745  0.0010       968  0.0000         0  0.9670       189  0.0330    100000  0.0000         0
8-2_RR2_05                      08/04/2023  04:59:30  1693803570 |    0  124.9123    34.749    34.752     0.003  0.0001  0.0001 2854.80  0.8000    38.658 |   0.7570        20  0.2420       932  0.0010      1211  0.0000         0  0.9990       118  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:01:42  1693803702 |    0  149.5024    34.034    34.037     0.003  0.0001  0.0001  713.93  0.1223    38.876 |   0.3330       245  0.3330       726  0.3330      4063  0.0000         0  0.9533       207  0.0467    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:03:55  1693803835 |    0  182.7650    34.410    36.563     2.153  0.0589  0.0626  113.31  0.8000    39.013 |   0.0010        20  0.3450      1920  0.6540    100000  0.0000         0  0.9990      1696  0.0010      2205  0.0000         0
8-2_RR2_05                      08/04/2023  05:06:07  1693803967 |    0  123.1476    34.519    34.522     0.003  0.0001  0.0001 1866.31  0.8000    38.301 |   0.9980       574  0.0010       747  0.0010    100000  0.0000         0  0.9796       184  0.0204    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:08:17  1693804097 |    0  108.8214    34.257    34.260     0.003  0.0001  0.0001 1952.80  0.8000    38.334 |   0.9980       555  0.0010       722  0.0010       938  0.0000         0  0.6778        20  0.3222       171  0.0000         0
8-2_RR2_05                      08/04/2023  05:10:29  1693804229 |    0  116.2063    34.912    34.915     0.003  0.0001  0.0001 1942.21  0.8000    38.722 |   0.9980       523  0.0010       680  0.0010       885  0.0000         0  0.9795       163  0.0205    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:12:41  1693804361 |    0  126.4444    37.603    37.606     0.004  0.0001  0.0001 2463.62  0.8000    40.258 |   0.8490        20  0.1200       913  0.0310      1188  0.0000         0  0.0010    100000  0.9990    130000  0.0000         0
8-2_RR2_05                      08/04/2023  05:14:54  1693804494 |    0  150.8348    35.688    38.219     2.531  0.0662  0.0709  112.49  0.8000    39.953 |   0.0010        20  0.3390      2142  0.6600    100000  0.0000         0  0.6468       807  0.3532    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:17:06  1693804626 |    0  187.2019    35.263    36.042     0.778  0.0216  0.0221  148.45  0.8000    39.347 |   0.0010        20  0.0010    100000  0.9980    130000  0.0000         0  0.9990      1107  0.0010      1439  0.0000         0
8-2_RR2_05                      08/04/2023  05:19:17  1693804757 |    0  145.1800    36.088    36.092     0.004  0.0001  0.0001 2753.43  0.8000    39.249 |   0.7640        20  0.2350       885  0.0010      1151  0.0000         0  0.0010        20  0.9990    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:21:29  1693804889 |    0  135.7458    35.898    35.902     0.004  0.0001  0.0001 1494.18  0.8000    39.200 |   0.9980       689  0.0010       896  0.0010      1165  0.0000         0  0.9541       174  0.0459     99968  0.0000         0
8-2_RR2_05                      08/04/2023  05:23:41  1693805021 |    0  116.2401    36.142    36.145     0.004  0.0001  0.0001 1664.19  0.7404    39.666 |   0.0010        20  0.0860       381  0.9130       495  0.0000         0  0.9894        95  0.0106    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:25:53  1693805153 |    0  166.5428    35.768    36.999     1.231  0.0333  0.0344  138.12  0.8000    39.660 |   0.0010        20  0.0010        26  0.9980    100000  0.0000         0  0.9989      1192  0.0011      1550  0.0000         0
8-2_RR2_05                      08/04/2023  05:28:06  1693805286 |    0   94.9534    36.865    36.868     0.004  0.0001  0.0001 1781.87  0.8000    40.355 |   0.9980       531  0.0010       691  0.0010    100000  0.0000         0  0.9774       174  0.0226    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:30:18  1693805418 |    0  127.7112    36.495    36.499     0.004  0.0001  0.0001 2784.24  0.8000    39.911 |   0.7630        20  0.2360       897  0.0010      1166  0.0000         0  0.0010    100000  0.9990    130000  0.0000         0
8-2_RR2_05                      08/04/2023  05:32:30  1693805550 |    0  125.2273    36.267    36.270     0.004  0.0001  0.0001 2722.01  0.8000    39.758 |   0.7560        20  0.2430       918  0.0010    100000  0.0000         0  0.0010    100000  0.9990    130000  0.0000         0
8-2_RR2_05                      08/04/2023  05:34:43  1693805683 |    0  100.0144    36.658    36.661     0.004  0.0001  0.0001 1805.96  0.8000    40.188 |   0.9980       548  0.0010       712  0.0010       926  0.0000         0  0.9651       173  0.0349    104712  0.0000         0
8-2_RR2_05                      08/04/2023  05:36:54  1693805814 |    0  112.6459    37.380    37.383     0.004  0.0001  0.0001 3437.10  0.8000    41.708 |   0.7960        20  0.2030       784  0.0010      1020  0.0000         0  0.5160        84  0.4840    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:39:06  1693805946 |    0   89.2016    37.029    37.032     0.004  0.0001  0.0001 1757.28  0.8000    40.831 |   0.9980       558  0.0010       725  0.0010       943  0.0000         0  0.9701       213  0.0299    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:41:18  1693806078 |    0   52.9432    37.723    37.727     0.004  0.0001  0.0001 2009.78  0.7934    42.291 |   0.9380       421  0.0610       548  0.0010       712  0.0000         0  0.9886       230  0.0114    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:43:29  1693806209 |    0  109.1925    37.615    37.619     0.004  0.0001  0.0001 3799.23  0.8000    41.831 |   0.8070        20  0.1920       743  0.0010       966  0.0000         0  0.6705        80  0.3295    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:45:41  1693806341 |    0   36.0315    38.482    38.486     0.004  0.0001  0.0001 2956.99  0.6468    44.088 |   0.9980       240  0.0010       312  0.0010       405  0.0000         0  0.9990       172  0.0010       223  0.0000         0
8-2_RR2_05                      08/04/2023  05:47:53  1693806473 |    0   37.7904    38.315    38.319     0.004  0.0001  0.0001 2361.70  0.7400    42.851 |   0.3420       267  0.6570       367  0.0010       477  0.0000         0  0.9987       248  0.0013       323  0.0000         0
8-2_RR2_05                      08/04/2023  05:50:05  1693806605 |    0   31.8771    38.358    38.362     0.004  0.0001  0.0001 3795.01  0.8000    44.204 |   0.8030        20  0.1960       769  0.0010       999  0.0000         0  0.9990       184  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:52:21  1693806741 |    0   46.1033    37.818    37.822     0.004  0.0001  0.0001 2433.29  0.8000    42.746 |   0.9980       354  0.0010       460  0.0010       598  0.0000         0  0.9833       200  0.0167    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:54:33  1693806873 |    0   39.3337    38.035    38.039     0.004  0.0001  0.0001 2812.70  0.7823    43.239 |   0.9980       320  0.0010       415  0.0010       540  0.0000         0  0.9941       190  0.0059    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:56:45  1693807005 |    0   47.3165    37.466    37.824     0.358  0.0095  0.0095 4000.00  0.5656    42.795 |   0.9980       219  0.0010       285  0.0010       370  0.0000         0  0.9990       120  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  05:58:57  1693807137 |    0   57.5208    37.526    37.530     0.004  0.0001  0.0001 1982.97  0.8000    41.415 |   0.9980       459  0.0010       597  0.0010       776  0.0000         0  0.9800       191  0.0200    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:01:09  1693807269 |    0   48.5115    37.789    37.793     0.004  0.0001  0.0001 2346.77  0.8000    42.390 |   0.9980       401  0.0010       522  0.0010       678  0.0000         0  0.7452       198  0.2548       258  0.0000         0
8-2_RR2_05                      08/04/2023  06:03:22  1693807402 |    0   39.2635    37.953    37.956     0.004  0.0001  0.0001 3284.11  0.7603    43.096 |   0.7730       235  0.2260       345  0.0010       449  0.0000         0  0.9990       166  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:05:33  1693807533 |    0   40.4483    37.889    37.893     0.004  0.0001  0.0001 2504.68  0.8000    42.777 |   0.9980       350  0.0010       456  0.0010       592  0.0000         0  0.9857       204  0.0143    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:07:45  1693807665 |    0   31.9367    38.146    38.150     0.004  0.0001  0.0001 3283.41  0.7581    43.815 |   0.9980       263  0.0010    100000  0.0010    130000  0.0000         0  0.9990       179  0.0010       232  0.0000         0
8-2_RR2_05                      08/04/2023  06:09:58  1693807798 |    0   28.2742    35.792    39.850     4.058  0.1018  0.1134 3546.32  0.1522    45.202 |   0.9980       179  0.0010       233  0.0010       302  0.0000         0  0.9990       152  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:12:11  1693807931 |    0   35.1744    38.643    38.647     0.004  0.0001  0.0001 3505.55  0.7124    43.760 |   0.9980       237  0.0010       309  0.0010       401  0.0000         0  0.9990       148  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:14:23  1693808063 |    0   44.5942    38.813    38.817     0.004  0.0001  0.0001 2119.93  0.7688    43.045 |   0.9980       407  0.0010       530  0.0010    100000  0.0000         0  0.4734        20  0.5266       190  0.0000         0
8-2_RR2_05                      08/04/2023  06:16:34  1693808194 |    0   46.6253    38.879    38.883     0.004  0.0001  0.0001 2097.05  0.8000    43.521 |   0.9980       411  0.0010       535  0.0010       695  0.0000         0  0.9975       264  0.0025       343  0.0000         0
8-2_RR2_05                      08/04/2023  06:18:47  1693808327 |    0   28.9497    38.979    38.983     0.004  0.0001  0.0001 3537.30  0.8000    45.277 |   0.7710       175  0.2130       571  0.0160       743  0.0000         0  0.7382        32  0.2618       336  0.0000         0
8-2_RR2_05                      08/04/2023  06:20:59  1693808459 |    0   30.9290    39.277    39.281     0.004  0.0001  0.0001 3774.25  0.8000    45.208 |   0.8020        20  0.1970       780  0.0010      1015  0.0000         0  0.9921       186  0.0079    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:23:11  1693808591 |    0   23.4259    38.945    39.832     0.887  0.0223  0.0228 3368.61  0.5433    45.831 |   0.8500       196  0.1490       255  0.0010       331  0.0000         0  0.9990       187  0.0010       243  0.0000         0
8-2_RR2_05                      08/04/2023  06:25:24  1693808724 |    0   19.1899    39.358    39.362     0.004  0.0001  0.0001 3834.67  0.7532    45.559 |   0.9510       219  0.0480       285  0.0010       371  0.0000         0  0.9990       173  0.0010       225  0.0000         0
8-2_RR2_05                      08/04/2023  06:27:37  1693808857 |    0   18.8987    39.732    39.736     0.004  0.0001  0.0001 3468.29  0.7987    45.507 |   0.7340        20  0.2630       604  0.0030       924  0.0000         0  0.9565       221  0.0435       288  0.0000         0
8-2_RR2_05                      08/04/2023  06:29:50  1693808990 |    0   15.6561    39.834    39.838     0.004  0.0001  0.0001 3816.66  0.8000    45.392 |   0.7940        20  0.2050       702  0.0010       913  0.0000         0  0.6016       114  0.3984       328  0.0000         0
8-2_RR2_05                      08/04/2023  06:32:03  1693809123 |    0   14.2278    40.039    40.043     0.004  0.0001  0.0001 2993.19  0.7448    45.196 |   0.9060       276  0.0930       359  0.0010       467  0.0000         0  0.9990       231  0.0010       300  0.0000         0
8-2_RR2_05                      08/04/2023  06:34:22  1693809262 |    0   12.0735    39.998    40.248     0.250  0.0062  0.0063 3550.96  0.7050    45.813 |   0.9950       240  0.0040       413  0.0010       537  0.0000         0  0.9990       180  0.0010       234  0.0000         0
8-2_RR2_05                      08/04/2023  06:36:35  1693809395 |    0   10.8206    40.393    40.397     0.004  0.0001  0.0001 3703.51  0.8000    46.526 |   0.7860        20  0.2120       686  0.0020       892  0.0000         0  0.6716       116  0.3284       430  0.0000         0
8-2_RR2_05                      08/04/2023  06:38:48  1693809528 |    0    9.7576    40.389    40.393     0.004  0.0001  0.0001 3792.46  0.8000    46.281 |   0.7830        20  0.2150       680  0.0020       884  0.0000         0  0.7276       114  0.2724       481  0.0000         0
8-2_RR2_05                      08/04/2023  06:41:01  1693809661 |    0    9.0013    40.360    40.364     0.004  0.0001  0.0001 3307.80  0.8000    45.919 |   0.7670        20  0.2320       744  0.0010       967  0.0000         0  0.6240       100  0.3760       405  0.0000         0
8-2_RR2_05                      08/04/2023  06:43:14  1693809794 |    0   12.0556    38.893    40.472     1.580  0.0390  0.0406 3938.73  0.5763    46.047 |   0.9980       178  0.0010       231  0.0010       301  0.0000         0  0.9990       163  0.0010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:45:27  1693809927 |    0   31.1608    39.603    43.621     4.018  0.0921  0.1015  112.21  0.8000    44.809 |   0.5860      2005  0.0010    100000  0.4130    130000  0.0000         0  0.4470      2025  0.5530    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:47:40  1693810060 |    0   10.4760    40.433    40.671     0.238  0.0059  0.0059 2929.46  0.7434    44.892 |   0.9980       289  0.0010       375  0.0010       488  0.0000         0  0.9841       356  0.0159    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:50:00  1693810200 |    0   23.7493    39.778    43.550     3.772  0.0866  0.0948  113.78  0.8000    44.559 |   0.5920      2082  0.0010      2706  0.4070    100000  0.0000         0  0.4976      1233  0.5024    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:52:13  1693810333 |    0   23.1165    39.804    42.933     3.129  0.0729  0.0786  127.97  0.8000    44.617 |   0.0020      2297  0.5920      2986  0.4060    100000  0.0000         0  0.5052      1139  0.4948    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:54:27  1693810467 |    0   23.4902    39.672    43.684     4.012  0.0918  0.1011  112.54  0.8000    44.794 |   0.5770      2096  0.0010      2725  0.4220    100000  0.0000         0  0.4968      1183  0.5032    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:56:40  1693810600 |    0    7.3604    40.367    40.747     0.380  0.0093  0.0094 3141.54  0.7401    44.786 |   0.9980       286  0.0010       372  0.0010       484  0.0000         0  0.9895       201  0.0105    100000  0.0000         0
8-2_RR2_05                      08/04/2023  06:58:55  1693810735 |    0   23.4540    39.650    43.663     4.013  0.0919  0.1012  112.83  0.8000    44.696 |   0.5890      2066  0.0010    100000  0.4100    130000  0.0000         0  0.4621      1066  0.5379    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:01:08  1693810868 |    0   23.1557    39.722    43.557     3.835  0.0880  0.0966  112.66  0.8000    44.553 |   0.5880      2054  0.0010      2670  0.4110    100000  0.0000         0  0.4869       965  0.5131    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:03:22  1693811002 |    0    7.5295    40.595    40.720     0.124  0.0031  0.0031 3001.24  0.7695    44.736 |   0.9980       319  0.0010       414  0.0010       539  0.0000         0  0.9909       206  0.0091    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:05:36  1693811136 |    0   21.5714    39.854    43.006     3.152  0.0733  0.0791  127.78  0.8000    44.850 |   0.0590      2258  0.5360      2935  0.4050    100000  0.0000         0  0.5241      1040  0.4759    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:07:50  1693811270 |    0   22.4128    39.738    43.575     3.837  0.0881  0.0966  113.41  0.8000    44.707 |   0.4410      2217  0.1710      2882  0.3880    100000  0.0000         0  0.4981      1104  0.5019    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:10:04  1693811404 |    0   23.0248    39.590    43.612     4.021  0.0922  0.1016  113.47  0.8000    44.463 |   0.5880      2076  0.0010    100000  0.4110    130000  0.0000         0  0.4635      1159  0.5365    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:12:18  1693811538 |    0   25.5251    39.613    43.428     3.814  0.0878  0.0963  113.62  0.8000    44.356 |   0.6030      2125  0.0010      2762  0.3960    100000  0.0000         0  0.4458      1350  0.5542    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:14:32  1693811672 |    0   17.2074    39.964    43.054     3.090  0.0718  0.0773  129.10  0.8000    44.804 |   0.0030      2340  0.5760      3042  0.4210    100000  0.0000         0  0.4914      1120  0.5086    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:16:46  1693811806 |    0   20.4542    39.714    43.623     3.909  0.0896  0.0984  112.41  0.8000    44.773 |   0.5900      2171  0.0010      2822  0.4090    100000  0.0000         0  0.4458      1072  0.5542    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:18:59  1693811939 |    0    7.8385    39.814    40.716     0.902  0.0221  0.0226 3799.07  0.6647    44.651 |   0.8490       201  0.1500       261  0.0010       340  0.0000         0  0.9903       180  0.0097    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:21:13  1693812073 |    0   26.6540    39.665    43.385     3.720  0.0857  0.0938  114.57  0.8000    44.599 |   0.5990      1916  0.0010      2491  0.4000    100000  0.0000         0  0.5034      1151  0.4966    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:23:27  1693812207 |    0   19.2043    39.823    43.570     3.746  0.0860  0.0941  113.30  0.8000    45.076 |   0.5610      2187  0.0390      2844  0.4000    100000  0.0000         0  0.4760      1116  0.5240    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:25:41  1693812341 |    0   18.3446    39.839    43.044     3.204  0.0744  0.0804  124.13  0.8000    44.591 |   0.0240      2023  0.5630      2630  0.4130    100000  0.0000         0  0.4990      1123  0.5010    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:27:55  1693812475 |    0   28.0882    40.684    40.796     0.111  0.0027  0.0027 3922.94  0.8000    44.887 |   0.8150        20  0.1840       769  0.0010       999  0.0000         0  0.7680        87  0.2320     63578  0.0000         0
8-2_RR2_05                      08/04/2023  07:30:10  1693812610 |    0    7.0866    40.628    40.699     0.070  0.0017  0.0017 3721.65  0.8000    44.938 |   0.7730        20  0.2260       679  0.0010       891  0.0000         0  0.9899       180  0.0101    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:32:25  1693812745 |    0   18.4748    39.728    43.427     3.699  0.0852  0.0931  112.80  0.8000    44.833 |   0.6010      2145  0.0010      2789  0.3980    100000  0.0000         0  0.4706      1141  0.5294    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:34:38  1693812878 |    0   20.5264    39.662    43.494     3.832  0.0881  0.0966  112.34  0.8000    44.674 |   0.5830      2033  0.0010      2643  0.4160    100000  0.0000         0  0.4713      1164  0.5287    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:36:52  1693813012 |    0   20.7939    39.646    43.415     3.769  0.0868  0.0951  113.50  0.8000    44.669 |   0.6150      2244  0.0010      2917  0.3840    100000  0.0000         0  0.4551      1172  0.5449    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:39:06  1693813146 |    0   19.3224    39.635    43.427     3.792  0.0873  0.0957  114.10  0.8000    44.616 |   0.6080      2197  0.0010    100000  0.3910    130000  0.0000         0  0.4647      1133  0.5353    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:41:20  1693813280 |    0   21.9280    39.673    43.476     3.803  0.0875  0.0959  113.77  0.8000    44.814 |   0.6130      2156  0.0010      2803  0.3860    100000  0.0000         0  0.4835      1203  0.5165    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:43:34  1693813414 |    0   19.4664    39.756    43.476     3.720  0.0856  0.0936  113.49  0.8000    45.030 |   0.5970      1973  0.0010      2565  0.4020    100000  0.0000         0  0.4754      1162  0.5246    100000  0.0000         0
8-2_RR2_05                      08/04/2023  07:45:52  1693813552 |    0   22.1120    39.751    43.386     3.635  0.0838  0.0914  114.69  0.8000    44.760 |   0.5570      2162  0.0740      2811  0.3690    100000  0.0000         0  0.4851      1089  0.5149    100000  0.0000         0
