trt,ex,em,eems,abs
Low Temp. Ash,300,568,0.20466482600000002,0.10809244876190477
Low Temp. Ash,300,570,0.15466630800000003,0.10809244876190477
Low Temp. Ash,300,572,0.1657725819999999,0.10809244876190477
Low Temp. Ash,300,574,0.250894259,0.10809244876190477
Low Temp. Ash,300,576,0.1354469800000001,0.10809244876190477
Low Temp. Ash,300,578,0.1791195,0.10809244876190477
Low Temp. Ash,300,580,NA,0.10809244876190477
Low Temp. Ash,300,582,NA,0.10809244876190477
Low Temp. Ash,300,584,NA,0.10809244876190477
Low Temp. Ash,300,586,NA,0.10809244876190477
Low Temp. Ash,300,588,NA,0.10809244876190477
Low Temp. Ash,300,590,NA,0.10809244876190477
Low Temp. Ash,300,592,NA,0.10809244876190477
Low Temp. Ash,300,594,NA,0.10809244876190477
Low Temp. Ash,300,596,NA,0.10809244876190477
Low Temp. Ash,300,598,NA,0.10809244876190477
Low Temp. Ash,300,600,NA,0.10809244876190477
Low Temp. Ash,305,300,NA,0.09778902076190474
Low Temp. Ash,305,302,NA,0.09778902076190474
Low Temp. Ash,305,304,NA,0.09778902076190474
Low Temp. Ash,305,306,NA,0.09778902076190474
Low Temp. Ash,305,308,NA,0.09778902076190474
Low Temp. Ash,305,310,NA,0.09778902076190474
Low Temp. Ash,305,312,NA,0.09778902076190474
Low Temp. Ash,305,314,NA,0.09778902076190474
Low Temp. Ash,305,316,NA,0.09778902076190474
Low Temp. Ash,305,318,NA,0.09778902076190474
Low Temp. Ash,305,320,NA,0.09778902076190474
Low Temp. Ash,305,322,0.063515812,0.09778902076190474
Low Temp. Ash,305,324,0.032191474,0.09778902076190474
Low Temp. Ash,305,326,0.10474716399999995,0.09778902076190474
Low Temp. Ash,305,328,NA,0.09778902076190474
Low Temp. Ash,305,330,NA,0.09778902076190474
Low Temp. Ash,305,332,NA,0.09778902076190474
Low Temp. Ash,305,334,NA,0.09778902076190474
Low Temp. Ash,305,336,NA,0.09778902076190474
Low Temp. Ash,305,338,NA,0.09778902076190474
Low Temp. Ash,305,340,NA,0.09778902076190474
Low Temp. Ash,305,342,NA,0.09778902076190474
Low Temp. Ash,305,344,NA,0.09778902076190474
Low Temp. Ash,305,346,NA,0.09778902076190474
Low Temp. Ash,305,348,NA,0.09778902076190474
Low Temp. Ash,305,350,NA,0.09778902076190474
Low Temp. Ash,305,352,NA,0.09778902076190474
Low Temp. Ash,305,354,NA,0.09778902076190474
Low Temp. Ash,305,356,NA,0.09778902076190474
Low Temp. Ash,305,358,1.4147705149999998,0.09778902076190474
Low Temp. Ash,305,360,1.485520931,0.09778902076190474
Low Temp. Ash,305,362,1.576102343,0.09778902076190474
Low Temp. Ash,305,364,1.7698954900000001,0.09778902076190474
Low Temp. Ash,305,366,1.793933408,0.09778902076190474
Low Temp. Ash,305,368,1.953730615,0.09778902076190474
Low Temp. Ash,305,370,2.1613583470000006,0.09778902076190474
Low Temp. Ash,305,372,2.1671309690000005,0.09778902076190474
Low Temp. Ash,305,374,2.4621512379999997,0.09778902076190474
Low Temp. Ash,305,376,2.437430925,0.09778902076190474
Low Temp. Ash,305,378,2.478634954,0.09778902076190474
Low Temp. Ash,305,380,2.683345502,0.09778902076190474
Low Temp. Ash,305,382,2.8054255579999996,0.09778902076190474
Low Temp. Ash,305,384,2.954834679,0.09778902076190474
Low Temp. Ash,305,386,3.0670754930000004,0.09778902076190474
Low Temp. Ash,305,388,3.046845091,0.09778902076190474
Low Temp. Ash,305,390,3.2325731490000003,0.09778902076190474
Low Temp. Ash,305,392,3.2156488430000003,0.09778902076190474
Low Temp. Ash,305,394,3.448064323,0.09778902076190474
Low Temp. Ash,305,396,3.3876019289999997,0.09778902076190474
Low Temp. Ash,305,398,3.4593303799999995,0.09778902076190474
Low Temp. Ash,305,400,3.7358416790000004,0.09778902076190474
Low Temp. Ash,305,402,3.840011048,0.09778902076190474
Low Temp. Ash,305,404,3.894390817,0.09778902076190474
Low Temp. Ash,305,406,3.8921127149999997,0.09778902076190474
Low Temp. Ash,305,408,3.9762030659999996,0.09778902076190474
Low Temp. Ash,305,410,4.104989307,0.09778902076190474
Low Temp. Ash,305,412,4.019019308000001,0.09778902076190474
Low Temp. Ash,305,414,3.9718258540000004,0.09778902076190474
Low Temp. Ash,305,416,4.145860653000001,0.09778902076190474
Low Temp. Ash,305,418,4.132147958,0.09778902076190474
Low Temp. Ash,305,420,4.067418665,0.09778902076190474
Low Temp. Ash,305,422,3.98898922,0.09778902076190474
Low Temp. Ash,305,424,4.027659583,0.09778902076190474
Low Temp. Ash,305,426,4.140370968999999,0.09778902076190474
Low Temp. Ash,305,428,3.82407389,0.09778902076190474
Low Temp. Ash,305,430,3.7563725889999997,0.09778902076190474
Low Temp. Ash,305,432,3.8773546660000004,0.09778902076190474
Low Temp. Ash,305,434,3.763396866,0.09778902076190474
Low Temp. Ash,305,436,3.647871275,0.09778902076190474
Low Temp. Ash,305,438,3.4944810229999996,0.09778902076190474
Low Temp. Ash,305,440,3.341586162,0.09778902076190474
Low Temp. Ash,305,442,3.086649995,0.09778902076190474
Low Temp. Ash,305,444,3.1395801929999996,0.09778902076190474
Low Temp. Ash,305,446,3.0749755,0.09778902076190474
Low Temp. Ash,305,448,2.885347696,0.09778902076190474
Low Temp. Ash,305,450,2.767311016,0.09778902076190474
Low Temp. Ash,305,452,2.669427896,0.09778902076190474
Low Temp. Ash,305,454,2.4201348449999998,0.09778902076190474
Low Temp. Ash,305,456,2.5514959,0.09778902076190474
Low Temp. Ash,305,458,2.315662348,0.09778902076190474
Low Temp. Ash,305,460,2.2175471829999998,0.09778902076190474
Low Temp. Ash,305,462,2.101275021,0.09778902076190474
Low Temp. Ash,305,464,2.142746349,0.09778902076190474
Low Temp. Ash,305,466,1.9593341939999998,0.09778902076190474
Low Temp. Ash,305,468,1.859795317,0.09778902076190474
Low Temp. Ash,305,470,1.8630912309999998,0.09778902076190474
Low Temp. Ash,305,472,1.7202515109999998,0.09778902076190474
Low Temp. Ash,305,474,1.629901766,0.09778902076190474
Low Temp. Ash,305,476,1.6279968749999998,0.09778902076190474
Low Temp. Ash,305,478,1.4366060569999999,0.09778902076190474
Low Temp. Ash,305,480,1.508774646,0.09778902076190474
Low Temp. Ash,305,482,1.4051937290000003,0.09778902076190474
Low Temp. Ash,305,484,1.2522261929999998,0.09778902076190474
Low Temp. Ash,305,486,1.1506467430000002,0.09778902076190474
Low Temp. Ash,305,488,1.151817894,0.09778902076190474
Low Temp. Ash,305,490,1.07522037,0.09778902076190474
Low Temp. Ash,305,492,1.0262245010000002,0.09778902076190474
Low Temp. Ash,305,494,0.9497099040000001,0.09778902076190474
Low Temp. Ash,305,496,0.9988838350000002,0.09778902076190474
Low Temp. Ash,305,498,0.854697035,0.09778902076190474
Low Temp. Ash,305,500,0.8483565479999999,0.09778902076190474
Low Temp. Ash,305,502,0.811502811,0.09778902076190474
Low Temp. Ash,305,504,0.763197548,0.09778902076190474
Low Temp. Ash,305,506,0.710108127,0.09778902076190474
Low Temp. Ash,305,508,0.7774091710000001,0.09778902076190474
Low Temp. Ash,305,510,0.747614574,0.09778902076190474
Low Temp. Ash,305,512,0.589752892,0.09778902076190474
Low Temp. Ash,305,514,0.6394258930000001,0.09778902076190474
Low Temp. Ash,305,516,0.5954337680000001,0.09778902076190474
Low Temp. Ash,305,518,0.653782997,0.09778902076190474
Low Temp. Ash,305,520,0.536278707,0.09778902076190474
Low Temp. Ash,305,522,0.5070254030000001,0.09778902076190474
Low Temp. Ash,305,524,0.587531452,0.09778902076190474
Low Temp. Ash,305,526,0.4529521120000001,0.09778902076190474
Low Temp. Ash,305,528,0.512631348,0.09778902076190474
Low Temp. Ash,305,530,0.40358496,0.09778902076190474
Low Temp. Ash,305,532,0.397920917,0.09778902076190474
Low Temp. Ash,305,534,0.397749432,0.09778902076190474
Low Temp. Ash,305,536,0.44397158000000003,0.09778902076190474
Low Temp. Ash,305,538,0.41344502399999994,0.09778902076190474
Low Temp. Ash,305,540,0.381274592,0.09778902076190474
Low Temp. Ash,305,542,0.3128492319999999,0.09778902076190474
Low Temp. Ash,305,544,0.358868349,0.09778902076190474
Low Temp. Ash,305,546,0.34710227400000004,0.09778902076190474
Low Temp. Ash,305,548,0.347244727,0.09778902076190474
Low Temp. Ash,305,550,0.34121485399999996,0.09778902076190474
Low Temp. Ash,305,552,0.258548507,0.09778902076190474
Low Temp. Ash,305,554,0.31314237600000006,0.09778902076190474
Low Temp. Ash,305,556,0.24230413000000006,0.09778902076190474
Low Temp. Ash,305,558,0.26673506799999996,0.09778902076190474
Low Temp. Ash,305,560,0.24197324400000003,0.09778902076190474
Low Temp. Ash,305,562,0.17545863600000006,0.09778902076190474
Low Temp. Ash,305,564,0.231208961,0.09778902076190474
Low Temp. Ash,305,566,0.20510125600000007,0.09778902076190474
Low Temp. Ash,305,568,0.253820203,0.09778902076190474
Low Temp. Ash,305,570,0.160073843,0.09778902076190474
Low Temp. Ash,305,572,0.220557607,0.09778902076190474
Low Temp. Ash,305,574,0.23723043300000002,0.09778902076190474
Low Temp. Ash,305,576,0.19346530099999998,0.09778902076190474
Low Temp. Ash,305,578,0.19296283200000003,0.09778902076190474
Low Temp. Ash,305,580,0.18893715099999997,0.09778902076190474
Low Temp. Ash,305,582,0.13198584800000002,0.09778902076190474
Low Temp. Ash,305,584,0.15923783499999994,0.09778902076190474
Low Temp. Ash,305,586,0.052952167999999966,0.09778902076190474
Low Temp. Ash,305,588,0.13266192299999996,0.09778902076190474
Low Temp. Ash,305,590,NA,0.09778902076190474
Low Temp. Ash,305,592,NA,0.09778902076190474
Low Temp. Ash,305,594,NA,0.09778902076190474
Low Temp. Ash,305,596,NA,0.09778902076190474
Low Temp. Ash,305,598,NA,0.09778902076190474
Low Temp. Ash,305,600,NA,0.09778902076190474
Low Temp. Ash,310,300,NA,0.08882801976190474
Low Temp. Ash,310,302,NA,0.08882801976190474
Low Temp. Ash,310,304,NA,0.08882801976190474
Low Temp. Ash,310,306,NA,0.08882801976190474
Low Temp. Ash,310,308,NA,0.08882801976190474
Low Temp. Ash,310,310,NA,0.08882801976190474
Low Temp. Ash,310,312,NA,0.08882801976190474
Low Temp. Ash,310,314,NA,0.08882801976190474
Low Temp. Ash,310,316,NA,0.08882801976190474
Low Temp. Ash,310,318,NA,0.08882801976190474
Low Temp. Ash,310,320,NA,0.08882801976190474
Low Temp. Ash,310,322,NA,0.08882801976190474
Low Temp. Ash,310,324,NA,0.08882801976190474
Low Temp. Ash,310,326,0.04218760799999999,0.08882801976190474
Low Temp. Ash,310,328,0.13384613899999998,0.08882801976190474
Low Temp. Ash,310,330,0.16568357999999994,0.08882801976190474
Low Temp. Ash,310,332,0.17085269199999997,0.08882801976190474
Low Temp. Ash,310,334,NA,0.08882801976190474
Low Temp. Ash,310,336,NA,0.08882801976190474
Low Temp. Ash,310,338,NA,0.08882801976190474
Low Temp. Ash,310,340,NA,0.08882801976190474
Low Temp. Ash,310,342,NA,0.08882801976190474
Low Temp. Ash,310,344,NA,0.08882801976190474
Low Temp. Ash,310,346,NA,0.08882801976190474
Low Temp. Ash,310,348,NA,0.08882801976190474
Low Temp. Ash,310,350,NA,0.08882801976190474
Low Temp. Ash,310,352,NA,0.08882801976190474
Low Temp. Ash,310,354,NA,0.08882801976190474
Low Temp. Ash,310,356,NA,0.08882801976190474
Low Temp. Ash,310,358,NA,0.08882801976190474
Low Temp. Ash,310,360,NA,0.08882801976190474
Low Temp. Ash,310,362,NA,0.08882801976190474
Low Temp. Ash,310,364,1.5445810680000003,0.08882801976190474
Low Temp. Ash,310,366,1.700688147,0.08882801976190474
Low Temp. Ash,310,368,1.826961293,0.08882801976190474
Low Temp. Ash,310,370,1.9722768590000004,0.08882801976190474
Low Temp. Ash,310,372,1.9474063139999997,0.08882801976190474
Low Temp. Ash,310,374,2.1580403950000004,0.08882801976190474
Low Temp. Ash,310,376,2.1969338329999997,0.08882801976190474
Low Temp. Ash,310,378,2.327604211,0.08882801976190474
Low Temp. Ash,310,380,2.4689836929999998,0.08882801976190474
Low Temp. Ash,310,382,2.630111223,0.08882801976190474
Low Temp. Ash,310,384,2.6988402249999996,0.08882801976190474
Low Temp. Ash,310,386,2.733734168,0.08882801976190474
Low Temp. Ash,310,388,2.8969790799999995,0.08882801976190474
Low Temp. Ash,310,390,3.089159875,0.08882801976190474
Low Temp. Ash,310,392,3.09512376,0.08882801976190474
Low Temp. Ash,310,394,3.3004581600000003,0.08882801976190474
Low Temp. Ash,310,396,3.4049121930000004,0.08882801976190474
Low Temp. Ash,310,398,3.4934059000000004,0.08882801976190474
Low Temp. Ash,310,400,3.637978438,0.08882801976190474
Low Temp. Ash,310,402,3.562060454,0.08882801976190474
Low Temp. Ash,310,404,3.7242034819999996,0.08882801976190474
Low Temp. Ash,310,406,3.793820608,0.08882801976190474
Low Temp. Ash,310,408,3.95744566,0.08882801976190474
Low Temp. Ash,310,410,4.168918486,0.08882801976190474
Low Temp. Ash,310,412,3.926903883,0.08882801976190474
Low Temp. Ash,310,414,4.234568959000001,0.08882801976190474
Low Temp. Ash,310,416,4.105723382000001,0.08882801976190474
Low Temp. Ash,310,418,4.2104209489999995,0.08882801976190474
Low Temp. Ash,310,420,4.174612963,0.08882801976190474
Low Temp. Ash,310,422,4.156431660000001,0.08882801976190474
Low Temp. Ash,310,424,4.108438204,0.08882801976190474
Low Temp. Ash,310,426,4.016958915,0.08882801976190474
Low Temp. Ash,310,428,3.861964824,0.08882801976190474
Low Temp. Ash,310,430,3.9544422810000004,0.08882801976190474
Low Temp. Ash,310,432,3.8690270970000005,0.08882801976190474
Low Temp. Ash,310,434,3.7058411840000005,0.08882801976190474
Low Temp. Ash,310,436,3.67820895,0.08882801976190474
Low Temp. Ash,310,438,3.433178139,0.08882801976190474
Low Temp. Ash,310,440,3.325228618,0.08882801976190474
Low Temp. Ash,310,442,3.221191406,0.08882801976190474
Low Temp. Ash,310,444,3.1710362880000003,0.08882801976190474
Low Temp. Ash,310,446,3.1966627020000002,0.08882801976190474
Low Temp. Ash,310,448,2.995654094,0.08882801976190474
Low Temp. Ash,310,450,2.7488401140000005,0.08882801976190474
Low Temp. Ash,310,452,2.654927442,0.08882801976190474
Low Temp. Ash,310,454,2.6334561299999995,0.08882801976190474
Low Temp. Ash,310,456,2.6017723489999995,0.08882801976190474
Low Temp. Ash,310,458,2.342418702,0.08882801976190474
Low Temp. Ash,310,460,2.267402186,0.08882801976190474
Low Temp. Ash,310,462,1.94591044,0.08882801976190474
Low Temp. Ash,310,464,2.119017872,0.08882801976190474
Low Temp. Ash,310,466,2.009625198,0.08882801976190474
Low Temp. Ash,310,468,1.872464467,0.08882801976190474
Low Temp. Ash,310,470,1.8891518120000002,0.08882801976190474
Low Temp. Ash,310,472,1.71104431,0.08882801976190474
Low Temp. Ash,310,474,1.584589146,0.08882801976190474
Low Temp. Ash,310,476,1.6478101760000001,0.08882801976190474
Low Temp. Ash,310,478,1.511416707,0.08882801976190474
Low Temp. Ash,310,480,1.40836018,0.08882801976190474
Low Temp. Ash,310,482,1.3455244969999998,0.08882801976190474
Low Temp. Ash,310,484,1.2684488829999998,0.08882801976190474
Low Temp. Ash,310,486,1.1032990820000002,0.08882801976190474
Low Temp. Ash,310,488,1.239541995,0.08882801976190474
Low Temp. Ash,310,490,0.9952303279999999,0.08882801976190474
Low Temp. Ash,310,492,0.9947844950000002,0.08882801976190474
Low Temp. Ash,310,494,1.048861238,0.08882801976190474
Low Temp. Ash,310,496,0.9760378650000001,0.08882801976190474
Low Temp. Ash,310,498,0.877655444,0.08882801976190474
Low Temp. Ash,310,500,0.8840167940000001,0.08882801976190474
Low Temp. Ash,310,502,0.834069414,0.08882801976190474
Low Temp. Ash,310,504,0.6950817330000001,0.08882801976190474
Low Temp. Ash,310,506,0.698841641,0.08882801976190474
Low Temp. Ash,310,508,0.6906960179999999,0.08882801976190474
Low Temp. Ash,310,510,0.6930388480000002,0.08882801976190474
Low Temp. Ash,310,512,0.642577719,0.08882801976190474
Low Temp. Ash,310,514,0.575000312,0.08882801976190474
Low Temp. Ash,310,516,0.590899962,0.08882801976190474
Low Temp. Ash,310,518,0.5747437189999999,0.08882801976190474
Low Temp. Ash,310,520,0.4862648420000001,0.08882801976190474
Low Temp. Ash,310,522,0.45785381300000005,0.08882801976190474
Low Temp. Ash,310,524,0.5119437920000001,0.08882801976190474
Low Temp. Ash,310,526,0.4011178940000001,0.08882801976190474
Low Temp. Ash,310,528,0.45381348900000007,0.08882801976190474
Low Temp. Ash,310,530,0.39508321,0.08882801976190474
Low Temp. Ash,310,532,0.3717250260000001,0.08882801976190474
Low Temp. Ash,310,534,0.41846731700000006,0.08882801976190474
Low Temp. Ash,310,536,0.34976869199999994,0.08882801976190474
Low Temp. Ash,310,538,0.347589327,0.08882801976190474
Low Temp. Ash,310,540,0.35849155999999993,0.08882801976190474
Low Temp. Ash,310,542,0.37587280700000003,0.08882801976190474
Low Temp. Ash,310,544,0.374845706,0.08882801976190474
Low Temp. Ash,310,546,0.283727751,0.08882801976190474
Low Temp. Ash,310,548,0.258118749,0.08882801976190474
Low Temp. Ash,310,550,0.26838253300000003,0.08882801976190474
Low Temp. Ash,310,552,0.23551241199999995,0.08882801976190474
Low Temp. Ash,310,554,0.27521903300000006,0.08882801976190474
Low Temp. Ash,310,556,0.23331091099999995,0.08882801976190474
Low Temp. Ash,310,558,0.25731530499999994,0.08882801976190474
Low Temp. Ash,310,560,0.20840773699999998,0.08882801976190474
Low Temp. Ash,310,562,0.17623555800000001,0.08882801976190474
Low Temp. Ash,310,564,0.20729677200000002,0.08882801976190474
Low Temp. Ash,310,566,0.21986500800000003,0.08882801976190474
Low Temp. Ash,310,568,0.15010821699999993,0.08882801976190474
Low Temp. Ash,310,570,0.17557753100000006,0.08882801976190474
Low Temp. Ash,310,572,0.18216935299999998,0.08882801976190474
Low Temp. Ash,310,574,0.145835977,0.08882801976190474
Low Temp. Ash,310,576,0.12140432000000001,0.08882801976190474
Low Temp. Ash,310,578,0.146602363,0.08882801976190474
Low Temp. Ash,310,580,0.143442821,0.08882801976190474
Low Temp. Ash,310,582,0.145305154,0.08882801976190474
Low Temp. Ash,310,584,0.157909205,0.08882801976190474
Low Temp. Ash,310,586,0.10629927300000003,0.08882801976190474
Low Temp. Ash,310,588,0.07869396500000003,0.08882801976190474
Low Temp. Ash,310,590,0.11512704899999998,0.08882801976190474
Low Temp. Ash,310,592,0.12391200799999996,0.08882801976190474
Low Temp. Ash,310,594,0.10967326800000005,0.08882801976190474
Low Temp. Ash,310,596,0.125427835,0.08882801976190474
Low Temp. Ash,310,598,0.07927035399999999,0.08882801976190474
Low Temp. Ash,310,600,NA,0.08882801976190474
Low Temp. Ash,315,300,0.028050342000000006,0.08055059176190474
Low Temp. Ash,315,302,NA,0.08055059176190474
Low Temp. Ash,315,304,NA,0.08055059176190474
Low Temp. Ash,315,306,NA,0.08055059176190474
Low Temp. Ash,315,308,NA,0.08055059176190474
Low Temp. Ash,315,310,NA,0.08055059176190474
Low Temp. Ash,315,312,NA,0.08055059176190474
Low Temp. Ash,315,314,NA,0.08055059176190474
Low Temp. Ash,315,316,NA,0.08055059176190474
Low Temp. Ash,315,318,NA,0.08055059176190474
Low Temp. Ash,315,320,NA,0.08055059176190474
Low Temp. Ash,315,322,NA,0.08055059176190474
Low Temp. Ash,315,324,NA,0.08055059176190474
Low Temp. Ash,315,326,NA,0.08055059176190474
Low Temp. Ash,315,328,NA,0.08055059176190474
Low Temp. Ash,315,330,NA,0.08055059176190474
Low Temp. Ash,315,332,0.19051017299999995,0.08055059176190474
Low Temp. Ash,315,334,0.149129823,0.08055059176190474
Low Temp. Ash,315,336,0.23002855499999997,0.08055059176190474
Low Temp. Ash,315,338,0.338331983,0.08055059176190474
Low Temp. Ash,315,340,0.3082546170000001,0.08055059176190474
Low Temp. Ash,315,342,NA,0.08055059176190474
Low Temp. Ash,315,344,NA,0.08055059176190474
Low Temp. Ash,315,346,NA,0.08055059176190474
Low Temp. Ash,315,348,NA,0.08055059176190474
Low Temp. Ash,315,350,NA,0.08055059176190474
Low Temp. Ash,315,352,NA,0.08055059176190474
Low Temp. Ash,315,354,NA,0.08055059176190474
Low Temp. Ash,315,356,NA,0.08055059176190474
Low Temp. Ash,315,358,NA,0.08055059176190474
Low Temp. Ash,315,360,NA,0.08055059176190474
Low Temp. Ash,315,362,NA,0.08055059176190474
Low Temp. Ash,315,364,NA,0.08055059176190474
Low Temp. Ash,315,366,NA,0.08055059176190474
Low Temp. Ash,315,368,NA,0.08055059176190474
Low Temp. Ash,315,370,NA,0.08055059176190474
Low Temp. Ash,315,372,1.8960310019999995,0.08055059176190474
Low Temp. Ash,315,374,1.9400424900000002,0.08055059176190474
Low Temp. Ash,315,376,2.073036444,0.08055059176190474
Low Temp. Ash,315,378,2.3329393010000006,0.08055059176190474
Low Temp. Ash,315,380,2.4655357650000003,0.08055059176190474
Low Temp. Ash,315,382,2.3514192419999995,0.08055059176190474
Low Temp. Ash,315,384,2.599216046,0.08055059176190474
Low Temp. Ash,315,386,2.6456501639999996,0.08055059176190474
Low Temp. Ash,315,388,2.8881962609999996,0.08055059176190474
Low Temp. Ash,315,390,2.96180588,0.08055059176190474
Low Temp. Ash,315,392,3.1765703480000003,0.08055059176190474
Low Temp. Ash,315,394,3.30875077,0.08055059176190474
Low Temp. Ash,315,396,3.244492909,0.08055059176190474
Low Temp. Ash,315,398,3.461925112,0.08055059176190474
Low Temp. Ash,315,400,3.4144925440000002,0.08055059176190474
Low Temp. Ash,315,402,3.804028547,0.08055059176190474
Low Temp. Ash,315,404,3.7649186900000005,0.08055059176190474
Low Temp. Ash,315,406,3.755660832,0.08055059176190474
Low Temp. Ash,315,408,3.871790175,0.08055059176190474
Low Temp. Ash,315,410,3.9231968459999997,0.08055059176190474
Low Temp. Ash,315,412,4.039403076999999,0.08055059176190474
Low Temp. Ash,315,414,3.9728613299999997,0.08055059176190474
Low Temp. Ash,315,416,4.043931734,0.08055059176190474
Low Temp. Ash,315,418,4.020177753,0.08055059176190474
Low Temp. Ash,315,420,3.8902472689999996,0.08055059176190474
Low Temp. Ash,315,422,4.014116190999999,0.08055059176190474
Low Temp. Ash,315,424,4.0804398950000005,0.08055059176190474
Low Temp. Ash,315,426,4.032490919,0.08055059176190474
Low Temp. Ash,315,428,3.8901598920000002,0.08055059176190474
Low Temp. Ash,315,430,3.730122825,0.08055059176190474
Low Temp. Ash,315,432,3.776695735,0.08055059176190474
Low Temp. Ash,315,434,3.553049472,0.08055059176190474
Low Temp. Ash,315,436,3.58581311,0.08055059176190474
Low Temp. Ash,315,438,3.515420127,0.08055059176190474
Low Temp. Ash,315,440,3.4304960519999996,0.08055059176190474
Low Temp. Ash,315,442,3.222150121,0.08055059176190474
Low Temp. Ash,315,444,3.2556453710000004,0.08055059176190474
Low Temp. Ash,315,446,3.024443487,0.08055059176190474
Low Temp. Ash,315,448,2.9240402349999997,0.08055059176190474
Low Temp. Ash,315,450,2.7308108109999996,0.08055059176190474
Low Temp. Ash,315,452,2.6068279420000002,0.08055059176190474
Low Temp. Ash,315,454,2.549565204,0.08055059176190474
Low Temp. Ash,315,456,2.4821519699999994,0.08055059176190474
Low Temp. Ash,315,458,2.2784000840000003,0.08055059176190474
Low Temp. Ash,315,460,2.313997174,0.08055059176190474
Low Temp. Ash,315,462,2.230625892,0.08055059176190474
Low Temp. Ash,315,464,2.13349342,0.08055059176190474
Low Temp. Ash,315,466,2.02145342,0.08055059176190474
Low Temp. Ash,315,468,1.9287558930000002,0.08055059176190474
Low Temp. Ash,315,470,1.7765799449999997,0.08055059176190474
Low Temp. Ash,315,472,1.76780735,0.08055059176190474
Low Temp. Ash,315,474,1.550927514,0.08055059176190474
Low Temp. Ash,315,476,1.5476649999999998,0.08055059176190474
Low Temp. Ash,315,478,1.484628434,0.08055059176190474
Low Temp. Ash,315,480,1.379958724,0.08055059176190474
Low Temp. Ash,315,482,1.3763576649999998,0.08055059176190474
Low Temp. Ash,315,484,1.191888421,0.08055059176190474
Low Temp. Ash,315,486,1.212676788,0.08055059176190474
Low Temp. Ash,315,488,1.162245935,0.08055059176190474
Low Temp. Ash,315,490,1.020398565,0.08055059176190474
Low Temp. Ash,315,492,1.002599342,0.08055059176190474
Low Temp. Ash,315,494,0.951050913,0.08055059176190474
Low Temp. Ash,315,496,0.8287273420000001,0.08055059176190474
Low Temp. Ash,315,498,0.874743113,0.08055059176190474
Low Temp. Ash,315,500,0.8638581099999999,0.08055059176190474
Low Temp. Ash,315,502,0.756258995,0.08055059176190474
Low Temp. Ash,315,504,0.7910486330000001,0.08055059176190474
Low Temp. Ash,315,506,0.6173102130000001,0.08055059176190474
Low Temp. Ash,315,508,0.677199473,0.08055059176190474
Low Temp. Ash,315,510,0.6096512130000001,0.08055059176190474
Low Temp. Ash,315,512,0.622252707,0.08055059176190474
Low Temp. Ash,315,514,0.5295575640000001,0.08055059176190474
Low Temp. Ash,315,516,0.5677060519999999,0.08055059176190474
Low Temp. Ash,315,518,0.542462777,0.08055059176190474
Low Temp. Ash,315,520,0.50939728,0.08055059176190474
Low Temp. Ash,315,522,0.39430804799999997,0.08055059176190474
Low Temp. Ash,315,524,0.523355878,0.08055059176190474
Low Temp. Ash,315,526,0.487508814,0.08055059176190474
Low Temp. Ash,315,528,0.41740466500000006,0.08055059176190474
Low Temp. Ash,315,530,0.448653278,0.08055059176190474
Low Temp. Ash,315,532,0.3655703469999999,0.08055059176190474
Low Temp. Ash,315,534,0.359731644,0.08055059176190474
Low Temp. Ash,315,536,0.3534036479999999,0.08055059176190474
Low Temp. Ash,315,538,0.32947885600000004,0.08055059176190474
Low Temp. Ash,315,540,0.391705569,0.08055059176190474
Low Temp. Ash,315,542,0.32709659999999996,0.08055059176190474
Low Temp. Ash,315,544,0.27449641,0.08055059176190474
Low Temp. Ash,315,546,0.273518095,0.08055059176190474
Low Temp. Ash,315,548,0.308078295,0.08055059176190474
Low Temp. Ash,315,550,0.29879403499999996,0.08055059176190474
Low Temp. Ash,315,552,0.28202972900000006,0.08055059176190474
Low Temp. Ash,315,554,0.24797277699999992,0.08055059176190474
Low Temp. Ash,315,556,0.22314278699999995,0.08055059176190474
Low Temp. Ash,315,558,0.269012817,0.08055059176190474
Low Temp. Ash,315,560,0.22448341099999997,0.08055059176190474
Low Temp. Ash,315,562,0.20882442699999998,0.08055059176190474
Low Temp. Ash,315,564,0.17655666399999997,0.08055059176190474
Low Temp. Ash,315,566,0.20185153699999997,0.08055059176190474
Low Temp. Ash,315,568,0.18500420599999995,0.08055059176190474
Low Temp. Ash,315,570,0.17456492199999996,0.08055059176190474
Low Temp. Ash,315,572,0.12188982399999998,0.08055059176190474
Low Temp. Ash,315,574,0.149477896,0.08055059176190474
Low Temp. Ash,315,576,0.12321529600000003,0.08055059176190474
Low Temp. Ash,315,578,0.13264455399999997,0.08055059176190474
Low Temp. Ash,315,580,0.09729517300000001,0.08055059176190474
Low Temp. Ash,315,582,0.123483501,0.08055059176190474
Low Temp. Ash,315,584,0.125130915,0.08055059176190474
Low Temp. Ash,315,586,0.11418703699999999,0.08055059176190474
Low Temp. Ash,315,588,0.13426409,0.08055059176190474
Low Temp. Ash,315,590,0.13977311999999997,0.08055059176190474
Low Temp. Ash,315,592,0.08354927699999998,0.08055059176190474
Low Temp. Ash,315,594,0.11677915999999999,0.08055059176190474
Low Temp. Ash,315,596,0.11242794,0.08055059176190474
Low Temp. Ash,315,598,0.11523680999999997,0.08055059176190474
Low Temp. Ash,315,600,0.08263183699999999,0.08055059176190474
Low Temp. Ash,320,300,-0.0031902729999999935,0.07329473476190476
Low Temp. Ash,320,302,0.002443766,0.07329473476190476
