stn,exp,lat,lon,cluster,composite_z,trt,tp,dt,days,hours,mean_cells_ml,sd_cells_ml,mean_gr_d,sd_gr_d,fgC_cell,fgN_cell,interp_fgC_cell,boc,interp_bocdoc,mean_toc,sd_toc,doc,toc_unc,mean_toc_unc,boc_rate,doc_rate,doc_rem,doc_bdl,bge,control_doc,amend_doc,amend_doc_bioav,bge_inclusion
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Control,3,2023-08-18T16:00:00Z,2.96,71.03999999999999,742955,124276,0.6528144774927307,0.02150985760330258,NA,NA,10.145554932856,0.6281408970950024,TRUE,69.36203880114392,0.3043979920554937,68.73389790404892,0.17574426265402088,0.4,0.1738886548122906,0.42861545199630907,2.0818806747473104,FALSE,0.4056985206725305,68.73389790404892,0,NA,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Control,4,2023-08-19T15:00:00Z,3.92,94.08,812570,108863,0.6528144774927307,0.02150985760330258,NA,NA,12.408348340856298,0.8402209676108001,TRUE,68.85739912791124,0.43033283222433455,68.01717816030043,0.24845277652585362,0.4,0.1738886548122906,0.42861545199630907,2.0818806747473104,FALSE,0.4056985206725305,68.01717816030043,0,NA,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Control,5,2023-08-20T17:30:00Z,5.02,120.47999999999999,769468,120755,0.6528144774927307,0.02150985760330258,15.01547987616099,6.037151702786378,15.01547987616099,0.9628276057791537,FALSE,68.58298203472768,0.7552856861639461,67.62015442894852,0.4360643942218255,0.4,0.1738886548122906,0.42861545199630907,2.0818806747473104,FALSE,0.4056985206725305,67.62015442894852,0,NA,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,0,2023-08-15T17:00:00Z,0,0,195217,18085,0.7331771068479259,0.028626701524516514,6.707669446049698,4.256790225377694,6.707669446049698,0.10912092552079031,FALSE,73.89762918398682,0.47959868419132334,73.78850825846604,0.27689642942085085,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,69.70203510369583,4.086473154770204,82.25258544651824,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,1,2023-08-16T16:20:00Z,0.97,23.28,505688,144063,0.7331771068479259,0.028626701524516514,NA,NA,12.428586518621856,0.5237489216190707,TRUE,73.87193469960634,0.6575852600819674,73.34818577798727,0.37965702692345393,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,69.64325693509089,3.704928842896379,82.25258544651824,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,2,2023-08-17T16:20:00Z,1.97,47.28,828209,151736,0.7331771068479259,0.028626701524516514,18.312958364696076,4.902681766926509,18.312958364696076,1.2639130778555476,FALSE,73.4926841101504,0.35118034637801426,72.22877103229486,0.20275406751545255,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,68.42160566198099,3.807165370313868,82.25258544651824,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,3,2023-08-18T16:00:00Z,2.96,71.03999999999999,910770,180397,0.7331771068479259,0.028626701524516514,NA,NA,22.361087995909664,1.6971506761695538,TRUE,72.38884906116486,0.7914174814032443,70.6916983849953,0.4569250959295388,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,68.73389790404892,1.9578004809463891,82.25258544651824,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,4,2023-08-19T15:00:00Z,3.92,94.08,966983,91273,0.7331771068479259,0.028626701524516514,NA,NA,26.29518580652568,2.1189164713959685,TRUE,71.68790352726528,0.8276279173152933,69.56898705586931,0.4778312008508339,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,68.01717816030043,1.5518088955688825,82.25258544651824,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Thomas Fire Ash,5,2023-08-20T17:30:00Z,5.02,120.47999999999999,692187,253063,0.7331771068479259,0.028626701524516514,30.82795067527892,12.477980035231946,30.82795067527892,1.7782255578391073,FALSE,70.12362331818144,0.9003628905908592,68.34539776034234,0.5198247572509821,0.4,0.5285581191733622,1.128958161792964,5.443110498123701,FALSE,0.46818220290283236,67.62015442894852,0.7252433313938127,82.25258544651824,NA
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,0,2023-08-15T17:00:00Z,0,0,203435,14866,0.7009834551083822,0.02808547228228657,6.707669446049698,4.256790225377694,6.707669446049698,0.1137145611464267,FALSE,72.77322536780945,0.43482802101219187,72.65951080666302,0.25104807498258125,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,69.70203510369583,2.957475702967187,110.46168005068036,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,1,2023-08-16T16:20:00Z,0.97,23.28,486879,147145,0.7009834551083822,0.02808547228228657,NA,NA,9.36208224283667,0.37985010335917296,TRUE,72.80749432345638,0.7250047129150374,72.4276442200972,0.4185816661652442,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,69.64325693509089,2.784387285006318,110.46168005068036,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,2,2023-08-17T16:20:00Z,1.97,47.28,810012,146202,0.7009834551083822,0.02808547228228657,12.092335405246128,4.308763190375056,12.092335405246128,0.8162447321895189,FALSE,71.95284733868577,0.9945774355150847,71.13660260649625,0.5742195501245618,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,68.42160566198099,2.7149969445152635,110.46168005068036,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,3,2023-08-18T16:00:00Z,2.96,71.03999999999999,801765,144718,0.7009834551083822,0.02808547228228657,NA,NA,16.843960736944673,1.1254081816880372,TRUE,70.23420729033175,1.053720975949602,69.10879910864372,0.6083660891152579,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,68.73389790404892,0.37490120459480636,110.46168005068036,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,4,2023-08-19T15:00:00Z,3.92,94.08,893129,133734,0.7009834551083822,0.02808547228228657,NA,NA,21.461737467750297,1.597341676902863,TRUE,70.52185882712575,0.7502003274596641,68.9245171502229,0.43312836100498253,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,68.01717816030043,0.9073389899224651,110.46168005068036,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,Low Temp. Ash,5,2023-08-20T17:30:00Z,5.02,120.47999999999999,730130,234015,0.7009834551083822,0.02808547228228657,26.782219353243736,9.785810917531368,26.782219353243736,1.6295418180319874,FALSE,68.94029460135947,1.0316701991374093,67.31075278332749,0.5956350671868981,0.4,0.3776443227116375,1.0990858737347662,5.3487580233355345,FALSE,0.3435985592539528,67.62015442894852,-0.3094016456210369,110.46168005068036,NA
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,0,2023-08-15T17:00:00Z,0,0,198164,13616,0.687790136960619,0.036342038744287625,6.707669446049698,4.256790225377694,6.707669446049698,0.11076821734224936,FALSE,73.30260517985958,0.7588396269590536,73.19183696251733,0.4381162628965648,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,69.70203510369583,3.489801858821494,73.54426660773879,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,1,2023-08-16T16:20:00Z,0.97,23.28,475968,123793,0.687790136960619,0.036342038744287625,NA,NA,11.717085503015443,0.46474647939160457,TRUE,73.51521201746642,0.15557257819887116,73.05046553807482,0.08981986990164237,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,69.64325693509089,3.4072086029839284,73.54426660773879,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,2,2023-08-17T16:20:00Z,1.97,47.28,769178,138198,0.687790136960619,0.036342038744287625,16.86962773303735,4.572142095869937,16.86962773303735,1.0813122100368504,FALSE,71.42226329951768,0.436639169075648,70.34095108948082,0.2520937418045599,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,68.42160566198099,1.9193454274998345,73.54426660773879,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,3,2023-08-18T16:00:00Z,2.96,71.03999999999999,781170,149010,0.687790136960619,0.036342038744287625,NA,NA,22.951012455495622,1.4940535333216263,TRUE,70.34854535079975,1.1960368687132894,68.85449181747812,0.6905322081123347,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,68.73389790404892,0.12059391342920378,73.54426660773879,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,4,2023-08-19T15:00:00Z,3.92,94.08,871175,97575,0.687790136960619,0.036342038744287625,NA,NA,28.861090566053665,2.0952550478234833,TRUE,71.00773338498779,0.7649475659510218,68.9124783371643,0.44164268311777144,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,68.01717816030043,0.89530017686387,73.54426660773879,TRUE
14,PB14,34.29497,-120.7948,Low biomass,0.39322969406073305,High Temp. Ash,5,2023-08-20T17:30:00Z,5.02,120.47999999999999,634586,197240,0.687790136960619,0.036342038744287625,35.67052838908793,8.529908962607982,35.67052838908793,1.8863348273598126,FALSE,70.42974193199633,0.39008310813386143,68.54340710463651,0.2252145874874108,0.4,0.5084564400864156,1.3004850667257115,4.648429857880814,FALSE,0.39097445491364136,67.62015442894852,0.9232526756879906,73.54426660773879,NA
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,0,2023-08-04T15:30:00Z,0,0,392844,12879,0.39859031541165507,0.036924140077502936,15.256499355164387,4.581271761040866,15.256499355164387,0.49945201939001654,FALSE,66.91937211449432,1.4519198503973965,66.4199200951043,0.8382663164686981,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,66.4199200951043,0,NA,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,1,2023-08-05T15:30:00Z,1,24,580704,23201,0.39859031541165507,0.036924140077502936,NA,NA,30.345061003843696,1.4684581920980042,TRUE,65.86960986916542,0.3962957774859972,64.40115167706742,0.22880147381025254,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,64.40115167706742,0,NA,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,2,2023-08-06T15:00:00Z,1.98,47.519999999999996,866062,96315,0.39859031541165507,0.036924140077502936,45.11927761817552,10.946972274573733,45.11927761817552,3.256340984379361,FALSE,65.55687037204659,0.7480054973649498,62.300529387667225,0.4318611752589737,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,62.300529387667225,0,NA,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,3,2023-08-07T15:30:00Z,3,72,951075,123753,0.39859031541165507,0.036924140077502936,45.11927761817552,NA,45.11927761817552,3.5759847467255237,TRUE,65.47138824283411,0.8436028374116326,61.895403496108585,0.4870543252687382,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,61.895403496108585,0,NA,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,4,2023-08-08T15:30:00Z,4,96,579910,16423,0.39859031541165507,0.036924140077502936,NA,NA,NA,NA,TRUE,64.58946286095899,0.23964907494863769,NA,0.13836145793264076,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,NA,NA,NA,NA
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Control,5,2023-08-09T15:30:00Z,5,120,354688,22960,0.39859031541165507,0.036924140077502936,NA,NA,NA,NA,TRUE,64.16934946982936,0.5509306657439841,NA,0.318079968172109,0.4,1.1018643148343101,1.5677793722601532,4.119390707437077,FALSE,0.7028184796473197,NA,NA,NA,NA
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,0,2023-08-04T15:30:00Z,0,0,234118,18779,0.7334533990245937,0.04629809099177249,15.256499355164387,4.581271761040866,15.256499355164387,0.2976517596693647,FALSE,69.43484013632016,0.18926123442920237,69.1371883766508,0.10927002464486087,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,66.4199200951043,2.7172682815464952,33.08182156450949,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,1,2023-08-05T15:30:00Z,1,24,585007,30865,0.7334533990245937,0.04629809099177249,NA,NA,28.30778623388364,1.3800210917771305,TRUE,69.3462306121365,0.5275202474303935,67.96620952035937,0.3045639568569157,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,64.40115167706742,3.565057843291953,33.08182156450949,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,2,2023-08-06T15:00:00Z,1.98,47.519999999999996,1002410,140414,0.7334533990245937,0.04629809099177249,41.08717130262957,12.112403100775197,41.08717130262957,3.4321826154557424,FALSE,68.37152584611611,0.8015186491921942,64.93934323066037,0.46275700787161855,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,62.300529387667225,2.6388138429931445,33.08182156450949,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,3,2023-08-07T15:30:00Z,3,72,1084210,164172,0.7334533990245937,0.04629809099177249,41.08717130262957,NA,41.08717130262957,3.7122601665020007,TRUE,67.42601009982685,1.159841975926457,63.713749933324856,0.6696350770185675,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,61.895403496108585,1.8183464372162703,33.08182156450949,TRUE
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,4,2023-08-08T15:30:00Z,4,96,376296,45261,0.7334533990245937,0.04629809099177249,NA,NA,NA,NA,TRUE,67.35095262051833,0.21817923095794461,NA,0.12596583772515485,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,NA,NA,33.08182156450949,NA
6,PB2,33.87091,-120.0511,Low biomass,1.5313158927751735,Thomas Fire Ash,5,2023-08-09T15:30:00Z,5,120,290986,52032,0.7334533990245937,0.04629809099177249,NA,NA,NA,NA,TRUE,67.25713077138266,0.34114417940202796,NA,0.19695968381023485,0.4,1.229536433135788,1.9313284780327742,4.197845145990428,FALSE,0.6366272993541615,NA,NA,33.08182156450949,NA
