Current Date: 31-Aug-2023
Instrument Serial Number: 8470H50282
Software Name: InCyte
Version Number: 3.4


,,,,,,,,,,,,Gains,,,,,High Calibration,,,,
 Sample Number, Sample ID, Number of Events,  Termination Count, Count Gate, Dilution Factor, Original Volume, Cells/µL,  Total Volume (µL), Acquisition Time (s), Date of Acquisition, Time of Acquisition, FSC Gain, SSC, GRN-B, YEL-B, RED-B,  SSC,  GRN-B,  YEL-B,  RED-B, YEL-B - %GRN-B, RED-B - %GRN-B, GRN-B - %YEL-B, RED-B - %YEL-B, GRN-B - %RED-B, YEL-B - %RED-B, Threshold Parameter, Threshold Value, Flow Rate (µL/s), High Concentration Warning Trigger, # of Errors & Warnings, User Login Name, User Full Name, WorkList,
 63, B14-V1-2-0, 10000, 10000, All Events, 1, 0.2, 917.84032874003, 10.8951412210526, 18.4663410526316, 30-AUG-2023 , 18:36:22 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 64, B14-2-2-0, 10000, 10000, All Events, 1, 0.2, 1120.83836255473, 8.92189305263158, 15.1218526315789, 30-AUG-2023 , 18:37:02 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 65, B14-V2-2-0, 10000, 10000, All Events, 1, 0.2, 1107.62863341367, 9.02829675789474, 15.3021978947368, 30-AUG-2023 , 18:37:43 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 66, B14-3-2-0, 10000, 10000, All Events, 1, 0.2, 1105.97071445429, 9.0418307368421, 15.3251368421053, 30-AUG-2023 , 18:38:24 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 67, B14-V3-2-0, 10000, 10000, All Events, 1, 0.2, 1077.89241833075, 9.27736370526316, 15.7243452631579, 30-AUG-2023 , 18:39:05 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 68, B14-4-2-0, 10000, 10000, All Events, 1, 0.2, 1095.12096175874, 9.13141136842105, 15.4769684210526, 30-AUG-2023 , 18:39:46 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 69, B14-V4-2-0, 10000, 10000, All Events, 1, 0.2, 989.209956035428, 10.1090773894737, 17.1340294736842, 30-AUG-2023 , 18:40:28 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 70, B14-1-3-0, 10000, 10000, All Events, 1, 0.2, 1055.61183608705, 9.47317911578947, 16.0562357894737, 30-AUG-2023 , 18:41:09 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 71, B14-V1-3-0, 10000, 10000, All Events, 1, 0.2, 963.165657777339, 10.3824299789474, 17.5973389473684, 30-AUG-2023 , 18:41:52 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 72, B14-2-3-0, 10000, 10000, All Events, 1, 0.2, 1267.75576014304, 7.88795469473684, 13.3694147368421, 30-AUG-2023 , 18:42:26 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 73, B14-V2-3-0, 10000, 10000, All Events, 1, 0.2, 1210.19224212047, 8.26314997894737, 14.0053389473684, 30-AUG-2023 , 18:43:13 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 74, B14-3-3-0, 10000, 10000, All Events, 1, 0.2, 1136.63729946847, 8.79788126315789, 14.9116631578947, 30-AUG-2023 , 18:44:06 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 75, B14-V3-3-0, 10000, 10000, All Events, 1, 0.2, 1052.58328491007, 9.50043587368421, 16.1024336842105, 30-AUG-2023 , 18:44:47 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 76, B14-4-3-0, 10000, 10000, All Events, 1, 0.2, 1101.20852883455, 9.08093221052631, 15.3914105263158, 30-AUG-2023 , 18:45:28 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 77, B14-V4-3-0, 10000, 10000, All Events, 1, 0.2, 1059.13361960177, 9.44167932631579, 16.0028463157895, 30-AUG-2023 , 18:46:09 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 78, B14-1-4-0, 10000, 10000, All Events, 1, 0.2, 1127.58862300587, 8.86848252631579, 15.0313263157895, 30-AUG-2023 , 18:46:49 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 79, B14-V1-4-0, 10000, 10000, All Events, 1, 0.2, 997.868066430334, 10.0213648842105, 16.9853642105263, 30-AUG-2023 , 18:47:32 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 80, B14-2-4-0, 10000, 10000, All Events, 1, 0.15, 1057.20317616418, 9.45891974736842, 16.032067368421, 30-AUG-2023 , 18:48:13 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 81, B14-V2-4-0, 10000, 10000, All Events, 1, 0.15, 1011.69362778358, 9.88441532631579, 16.7532463157895, 30-AUG-2023 , 18:48:56 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 82, B14-3-4-0, 10000, 10000, All Events, 1, 0.15, 1069.12762229096, 9.35342029473684, 15.8532547368421, 30-AUG-2023 , 18:49:37 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 83, B14-V3-4-0, 10000, 10000, All Events, 1, 0.15, 960.22847664244, 10.4141881263158, 17.6511663157895, 30-AUG-2023 , 18:50:20 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 84, B14-4-4-0, 10000, 10000, All Events, 1, 0.15, 1025.65569542419, 9.74986054736842, 16.5251873684211, 30-AUG-2023 , 18:50:57 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 85, B14-V4-4-0, 10000, 10000, All Events, 1, 0.15, 1032.33251528552, 9.68680134736842, 16.4183073684211, 30-AUG-2023 , 18:51:47 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 86, B14-1-5-0, 10000, 10000, All Events, 1, 0.15, 993.153936919914, 10.0689325473684, 17.0659873684211, 30-AUG-2023 , 18:52:40 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 87, B14-V1-5-0, 10000, 10000, All Events, 1, 0.15, 919.353804288365, 10.8772052210526, 18.4359410526316, 30-AUG-2023 , 18:53:24 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 88, B14-2-5-0, 10000, 10000, All Events, 1, 0.15, 690.689918672498, 14.4782770526316, 24.5394526315789, 30-AUG-2023 , 18:54:14 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 89, B14-V2-5-0, 10000, 10000, All Events, 1, 0.15, 605.666414015791, 16.5107388631579, 27.9843031578947, 30-AUG-2023 , 18:55:07 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 90, B14-3-5-0, 10000, 10000, All Events, 1, 0.15, 672.615986693724, 14.8673242947368, 25.1988547368421, 30-AUG-2023 , 18:55:58 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 91, B14-V3-5-0, 10000, 10000, All Events, 1, 0.15, 701.279160353826, 14.2596565894737, 24.1689094736842, 30-AUG-2023 , 18:56:49 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 92, B14-4-5-0, 10000, 10000, All Events, 1, 0.15, 660.477654547572, 15.1405576421053, 25.6619621052632, 30-AUG-2023 , 18:57:40 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
 93, B14-V4-5-0, 10000, 10000, All Events, 1, 0.15, 619.081851201855, 16.1529529263158, 27.3778863157895, 30-AUG-2023 , 18:58:29 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/B3_14_r2_map.csv,
