stn,lat,lon,dt,bbp_470,bbp_532,bbp_660,ap_470,ap_532,ap_660,cp_470,cp_532,cp_660,poc_cp_660,chl_ap676lh,gamma_cp
7,33.89884,-119.9588,2023-08-05T14:37:00Z,5.9937933354025e-4,8.3376043619876e-4,6.2123655196132e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:37:59Z,5.9923655558118e-4,8.336599372304e-4,6.3840355085977e-4,0.0223049045025366,0.00977800617563073,0.0057735834293092,0.162875822305035,0.14365956380382,0.115976508746588,44.1974626441949,0.234841886300499,0.893273046875681
7,33.89884,-119.9588,2023-08-05T14:39:00Z,6.0193564094978e-4,8.8045170470587e-4,5.8713360479575e-4,0.0219901855675123,0.00983674652748601,0.00580259458158892,0.161698584769085,0.142704125646644,0.115146270210318,43.8986923191226,0.231929496621282,0.891557819256601
7,33.89884,-119.9588,2023-08-05T14:39:59Z,6.5720919834705e-4,8.7019121467103e-4,6.5269036973901e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:41:00Z,6.4741137344018e-4,8.3580325652994e-4,6.2742327575998e-4,0.0230516366636076,0.00984076654093506,0.00571280431743643,0.164329265478487,0.144529486510843,0.117368670781688,44.6923091446219,0.215330980559143,0.888391886495214
7,33.89884,-119.9588,2023-08-05T14:42:00Z,6.4413525732274e-4,8.4185485684105e-4,6.1236588159731e-4,0.0222120356997647,0.00992384447067975,0.00539832050347825,0.16173336579143,0.142594800091134,0.115041625477587,43.8204381338425,0.211386076862265,0.891172651384724
7,33.89884,-119.9588,2023-08-05T14:42:59Z,6.3830875266046e-4,8.8708354878468e-4,6.2676775407016e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:44:00Z,6.7368926064142e-4,9.291860825561e-4,6.7158604156045e-4,0.022907376207831,0.00973075074007307,0.00582878426833033,0.170018462624263,0.150193440641155,0.121579969135531,46.3007968231148,0.232050810065955,0.879504972253575
7,33.89884,-119.9588,2023-08-05T14:44:59Z,6.9912325877794e-4,9.6972555491165e-4,7.2400844973402e-4,0.0257268055073077,0.0105943394600715,0.00596349365581336,0.182490973944779,0.160746823086756,0.130314004208861,49.6262174193976,0.242563094864217,0.886281343499
7,33.89884,-119.9588,2023-08-05T14:46:00Z,6.5919439389636e-4,9.2898509167736e-4,6.5545644252513e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:46:59Z,6.5052602731168e-4,8.9527847404584e-4,6.5534138605368e-4,0.0229561489092495,0.00991839617246782,0.00576713176205184,0.169978545251569,0.15069879674637,0.12218148766236,46.5389721908082,0.235164081579552,0.866071676243411
7,33.89884,-119.9588,2023-08-05T14:48:00Z,6.770166082844e-4,8.6075022849558e-4,5.9116750025315e-4,0.0224662951729695,0.00963738395929344,0.00561791126541464,0.167877222006299,0.14904988325268,0.121212542843684,46.1949770812379,0.23199615627438,0.855958010000719
7,33.89884,-119.9588,2023-08-05T14:48:59Z,6.2182183642432e-4,9.0132977265337e-4,6.2953382685629e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:50:00Z,5.9610229258843e-4,8.2932781049871e-4,5.7411619320116e-4,0.0214841697716888,0.00955115105534984,0.00545057234820643,0.163776828228705,0.145215276434764,0.118068404223532,44.9965246370237,0.232204613338028,0.858128028332889
7,33.89884,-119.9588,2023-08-05T14:51:00Z,5.9311764696617e-4,8.0187347735802e-4,5.7814882142369e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T14:51:59Z,5.5176785731666e-4,8.1349604303959e-4,5.6904709615989e-4,0.0212599121576167,0.00931848905805903,0.00580098407732171,0.161696779393674,0.142988702939257,0.116004127563426,44.1816455722386,0.219394264276675,0.866528038217045
7,33.89884,-119.9588,2023-08-05T15:18:59Z,4.5325693517869e-4,7.2337057854465e-4,5.3265266673082e-4,0.0189183740702803,0.00826652566414804,0.00477589947628171,0.151415476001091,0.133873397852763,0.109779366931938,41.8582481195761,0.170874754618233,0.842173247062775
7,33.89884,-119.9588,2023-08-05T15:20:00Z,4.3125366989957e-4,6.598452832737e-4,4.7526752794063e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:20:59Z,4.410574120037e-4,6.6287093487866e-4,5.2561607314928e-4,0.0181869123992352,0.00817486860647321,0.00470836019817212,0.14596164382603,0.129837574592148,0.106553925236681,40.5994147401667,0.180395120546978,0.828378595500774
7,33.89884,-119.9588,2023-08-05T15:22:00Z,4.6375884493757e-4,6.7697839236649e-4,4.9792063264278e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:22:59Z,4.4645558730901e-4,6.4703918696435e-4,4.7353979791349e-4,0.0185498618593909,0.00830922950580546,0.0047444035022735,0.145277580198562,0.129172233653245,0.105143033050888,40.0760993481047,0.1809908790485,0.83998986074398
7,33.89884,-119.9588,2023-08-05T15:24:00Z,4.7046864493791e-4,6.2114793642367e-4,4.9001551329123e-4,0.0178321576933929,0.00847510902811089,0.00468214656715408,0.144357308264616,0.128867384533466,0.105399597794154,40.1490114754116,0.170686760646038,0.824958597174243
7,33.89884,-119.9588,2023-08-05T15:24:59Z,4.6606307195143e-4,6.3589665516786e-4,4.926655861425e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:26:00Z,4.9007612843159e-4,6.9340950811159e-4,5.5683977564708e-4,0.0183131861605684,0.0077701351380023,0.0046533591840947,0.14684016583095,0.129684996377831,0.106180591173196,40.4494803161279,0.187947506145802,0.836671724270106
7,33.89884,-119.9588,2023-08-05T15:27:00Z,4.2883329243846e-4,6.3256950611691e-4,4.6132776829966e-4,0.0177507170400491,0.00793612053074146,0.00444110242478709,0.141680513247951,0.125503663209038,0.102765040549186,39.1611408765775,0.167640114960918,0.831661505056413
7,33.89884,-119.9588,2023-08-05T15:27:59Z,4.2300678777618e-4,6.3481362047158e-4,4.7296451144979e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:29:00Z,4.0592213498416e-4,6.4982284927425e-4,4.7442699644287e-4,0.018583543757404,0.00801888393349223,0.00437485343677998,0.141224087279779,0.125174772453161,0.102839558518743,39.1700936631873,0.168667285045318,0.830773349749139
7,33.89884,-119.9588,2023-08-05T15:29:59Z,4.2982589021312e-4,6.4164646248711e-4,4.8102978645577e-4,0.018114002602383,0.00810374720067197,0.00468211748200226,0.139659816538062,0.124289943665039,0.101900861906825,38.8095628449684,0.170265449313629,0.834930944328961
7,33.89884,-119.9588,2023-08-05T15:31:00Z,4.2684124890244e-4,6.5483210568261e-4,4.5533728374912e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:31:59Z,4.2954033381857e-4,6.3910085384766e-4,4.4485299405573e-4,0.0176911242440542,0.00790254546513981,0.00446479240308999,0.138571475789191,0.122517805271148,0.100192530386372,38.1634254280709,0.16870472887362,0.852779407766677
7,33.89884,-119.9588,2023-08-05T15:33:00Z,4.0950451285072e-4,6.3743727669346e-4,4.9036256965167e-4,0.0179241516315451,0.00787127946570117,0.00444950158040695,0.138697372792258,0.122857325878018,0.100205168611005,38.2133598222482,0.166108154045396,0.829242069944698
7,33.89884,-119.9588,2023-08-05T15:33:59Z,4.4488502678674e-4,6.4671523101723e-4,4.5499211431548e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:35:00Z,4.3053293445165e-4,6.2707629096564e-4,4.6040731556239e-4,0.0181587355891999,0.00777407549575762,0.00447204079027661,0.14035853762884,0.123749090550784,0.10090425608233,38.4566551572959,0.160670030839761,0.858895152999006
7,33.89884,-119.9588,2023-08-05T15:36:00Z,4.340700027855e-4,6.0663576714197e-4,4.8212969157307e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:36:59Z,4.1319619949322e-4,6.2453067339693e-4,4.7054644041001e-4,0.0175648918797017,0.00780780370864319,0.00438978342061145,0.135614461983027,0.119725219770481,0.0980296105527441,37.3688965716158,0.155284592131044,0.849822302032887
7,33.89884,-119.9588,2023-08-05T15:38:00Z,4.2442087144133e-4,6.1270711081327e-4,4.4554521809224e-4,0.0170793743023526,0.00757221234322608,0.00428353377413469,0.137036736352725,0.120841457637349,0.0984177212956178,37.5288364142567,0.163533046211805,0.855231476462932
7,33.89884,-119.9588,2023-08-05T15:38:59Z,4.0438505002101e-4,6.1729583849097e-4,4.8345068980825e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:40:00Z,4.1703065500035e-4,6.007830490127e-4,5.0338281756589e-4,0.0171773300485817,0.00737467110145026,0.00398208749652786,0.135168264053378,0.119819481810756,0.0977010391536868,37.2154641940775,0.155595744505341,0.848565784489807
7,33.89884,-119.9588,2023-08-05T15:40:59Z,4.9646005300617e-4,6.0927946279396e-4,4.5073030730405e-4,0.0171346874816112,0.00782222211398264,0.00425291113123346,0.135804795476235,0.120552936740579,0.0983155451388009,37.4574442861306,0.157459278931169,0.841347241129645
7,33.89884,-119.9588,2023-08-05T15:42:00Z,4.3095441796013e-4,6.0683435050256e-4,4.6236705045418e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:42:59Z,4.1703953529816e-4,5.9791650376331e-4,4.7848826343793e-4,0.0175371133423451,0.00745444223001859,0.00363886515796412,0.131362825726712,0.115938117626377,0.0950541536030647,36.1811958450249,0.148026924984991,0.844492542719995
7,33.89884,-119.9588,2023-08-05T15:44:00Z,4.2640606699065e-4,6.2617179690761e-4,4.7388873711357e-4,0.0169663196111015,0.00754903166912182,0.00370578892186198,0.128936757948777,0.114095857678343,0.0939075364273304,35.7755707510252,0.152851902915848,0.837451888296681
7,33.89884,-119.9588,2023-08-05T15:45:00Z,4.1347490394934e-4,5.8543133367332e-4,5.1455933815231e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:45:59Z,4.403298233047e-4,6.0408773814486e-4,4.6121555114156e-4,0.0171430918242247,0.00756371993966336,0.0038039813317702,0.128679570855238,0.113771998430765,0.0933623610348323,35.5517608778113,0.153958922705278,0.853922892359898
7,33.89884,-119.9588,2023-08-05T15:47:00Z,3.9613816789762e-4,5.8679341126844e-4,4.375968864845e-4,0.0168470666637829,0.00735801673255584,0.00400272254812824,0.127203213953502,0.112224323701715,0.0921620785241078,35.096219377147,0.157158144401432,0.857815619179791
7,33.89884,-119.9588,2023-08-05T15:47:59Z,3.9599538993855e-4,5.538683257776e-4,4.1259566610853e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:49:00Z,3.8732702335387e-4,6.1082007477228e-4,4.0142009420034e-4,0.0164094036514564,0.00719531908337952,0.00368572153505391,0.124993991218566,0.110105149983331,0.089842880681365,34.2092581309846,0.144954167498505,0.868890760529715
7,33.89884,-119.9588,2023-08-05T15:49:59Z,3.7723772221103e-4,5.8023961215175e-4,4.2135222344519e-4,0.0169180478406945,0.00729621794263561,0.00351330065296929,0.125489573033874,0.110268640312654,0.0894384442821937,34.0504192877773,0.145377420726448,0.893898673548835
7,33.89884,-119.9588,2023-08-05T15:51:00Z,3.7509106624762e-4,5.8027938919417e-4,4.4637148350979e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:51:59Z,3.2579863420331e-4,5.5971863551198e-4,3.9554467276831e-4,0.0162954952423273,0.00702845487025277,0.00368382931301475,0.124625322465148,0.109602566010552,0.0889536130742019,33.8847681549614,0.138445667144025,0.885705226580772
7,33.89884,-119.9588,2023-08-05T15:53:00Z,3.6686286657925e-4,5.603996708712e-4,3.9542960777635e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:53:59Z,3.4540611705616e-4,5.6108070954617e-4,4.7895969929521e-4,0.0159547492850991,0.00693006844789478,0.00340390413540559,0.124228535544033,0.109323756169599,0.0892704574130631,33.9991652137004,0.141048955315811,0.868085327524068
7,33.89884,-119.9588,2023-08-05T15:54:59Z,3.4242147214852e-4,5.7035866398411e-4,4.7331439818113e-4,0.0166069301921188,0.00728769960306088,0.00375097677215053,0.124999492300124,0.110211052011037,0.0899910993090939,34.3020742099322,0.143521913784605,0.871504124744542
7,33.89884,-119.9588,2023-08-05T15:56:00Z,3.3375310413462e-4,5.4993818288279e-4,4.5937369509606e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T15:56:59Z,3.6202895492758e-4,5.6077921092104e-4,4.1985555238123e-4,0.0165551785239215,0.00704257065672129,0.00348135816450534,0.125310985406832,0.110429824702598,0.0900358363886411,34.2945151395955,0.144236822379163,0.871710192844708
7,33.89884,-119.9588,2023-08-05T15:58:00Z,3.7263425464098e-4,0.00054671123098240005,4.0018960695833e-4,0.0165898585505905,0.00711872087045472,0.00370912344625437,0.124636721780264,0.109825465208662,0.0897671254939652,34.1670852879264,0.149411439725865,0.869682997784792
7,33.89884,-119.9588,2023-08-05T15:58:59Z,4.0721321737527e-4,5.504182237352e-4,4.1478645649882e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:00:00Z,3.9144019360258e-4,5.2999774604028e-4,3.5038215405134e-4,0.016044129604034,0.00708747027807788,0.00356377269017307,0.125076576635083,0.109884709496876,0.0896956963748441,34.1484247447844,0.148525336791157,0.874059591494633
7,33.89884,-119.9588,2023-08-05T16:00:59Z,3.8987648132354e-4,5.4162031026384e-4,3.5717991009009e-4,0.0163998466258224,0.00713079577968393,0.00375642553741962,0.125879582932543,0.110893480865526,0.0904927836414606,34.437961821867,0.147284013037463,0.874175508527683
7,33.89884,-119.9588,2023-08-05T16:02:00Z,3.7978718163385e-4,5.7434439781796e-4,3.729643472243e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:02:59Z,3.7680254079958e-4,5.60957758913e-4,3.6593646860489e-4,0.0160650874442744,0.00683590724248795,0.00365424283412345,0.120420190284479,0.105992205894066,0.0864588458659881,32.9280634240885,0.146431549845807,0.882438925687015
7,33.89884,-119.9588,2023-08-05T16:03:59Z,3.8376442071918e-4,5.3115882227543e-4,3.3125729442124e-4,0.0162218006460809,0.00715085678721438,0.00378887584433124,0.121135993476377,0.106416538268023,0.0864269803569812,32.8950112156738,0.143620791948189,0.894088681883171
7,33.89884,-119.9588,2023-08-05T16:05:00Z,3.7746427216496e-4,5.2196042203649e-4,3.6109780561264e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:05:59Z,3.8632072664403e-4,6.2943156587303e-4,3.8909489254289e-4,0.0173693985345135,0.00751408767828266,0.00409414757271932,0.127584055892697,0.112373137147391,0.0922835269416092,35.1286864173473,0.156462490568281,0.871730884201117
7,33.89884,-119.9588,2023-08-05T16:07:00Z,4.2880590044375e-4,6.2933108492093e-4,3.8897984076482e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:07:59Z,4.1587473954627e-4,6.4486133881915e-4,4.2757658832194e-4,0.0176790916198624,0.00761899135634875,0.0039324494418576,0.137772102210419,0.121901542582372,0.100235608248506,38.16652631454,0.169191939238816,0.84630264757719
7,33.89884,-119.9588,2023-08-05T16:09:00Z,4.3988779790811e-4,0.00065570237129508005,4.4681744357985e-4,0.0174578391468969,0.00740473005421953,0.00373473130205114,0.135608186805834,0.119307698380757,0.0975011789821436,37.1570309524791,0.161579627950497,0.86576840586958
7,33.89884,-119.9588,2023-08-05T16:09:59Z,4.4969154167966e-4,5.8760808595873e-4,3.8103056569368e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:11:00Z,4.2397199784376e-4,5.7422144705377e-4,3.8437192029621e-4,0.0169577234239231,0.00747436834706751,0.00396179651264239,0.132413177987907,0.116623267610699,0.0952895563837562,36.2877894611517,0.152075943710845,0.869726392686772
7,33.89884,-119.9588,2023-08-05T16:12:00Z,4.1435633773443e-4,5.7335944749706e-4,3.9432477114969e-4,0.0174001546772187,0.0073556930038755,0.00417716072255231,0.133300398212892,0.117828343345297,0.0967141298811814,36.8154199867354,0.159150456856526,0.856599258688851
7,33.89884,-119.9588,2023-08-05T16:12:59Z,3.8390035069154e-4,6.5530037540478e-4,5.1686801540424e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:14:00Z,3.6954825835646e-4,5.8798763911011e-4,4.628329461787e-4,0.0170614909221843,0.00746291101967246,0.00368141175922776,0.133156875306793,0.117693000634076,0.0964477482300641,36.7252320592541,0.159534296758436,0.855378518062809
7,33.89884,-119.9588,2023-08-05T16:14:59Z,3.7082640966723e-4,5.8788712885757e-4,4.8483891523071e-4,0.0168317814311878,0.0078171833690841,0.00401656830080096,0.131523873438374,0.116002261018195,0.095411787379015,36.3231281841999,0.15239438701289101,0.866063614499628
7,33.89884,-119.9588,2023-08-05T16:16:00Z,3.7494642673558e-4,5.73718949951e-4,4.4393820124907e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:16:59Z,3.8475016883971e-4,6.4942760238558e-4,4.9705187531691e-4,0.0176829592320167,0.00758158200892406,0.00401139665671456,0.132413849516666,0.11631620068509,0.0952763607791101,36.3096451259354,0.169712371454486,0.863660447800495
7,33.89884,-119.9588,2023-08-05T16:18:00Z,3.9881670928216e-4,6.1181330294032e-4,4.4854706460165e-4,0.0187005071517655,0.00763765197434145,0.00375391732990414,0.136415552317948,0.119550466787426,0.0968232369911056,36.8669130243035,0.157099222007071,0.911783693012471
7,33.89884,-119.9588,2023-08-05T16:18:59Z,3.6672118569027e-4,6.0632219727199e-4,4.4173188707898e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:20:00Z,3.715334506931e-4,6.2099075581988e-4,4.6629028812025e-4,0.0167947263930668,0.0078637756968564,0.00396614391764371,0.13128796843115,0.11577814152841,0.0948573485925244,36.1217370079582,0.154504202277935,0.863966491646372
7,33.89884,-119.9588,2023-08-05T16:21:00Z,3.9554651202941e-4,5.9119182388543e-4,4.2953727223961e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:21:59Z,3.2577809362786e-4,6.106297660003e-4,3.9624066945796e-4,0.0163058702777782,0.00680185034025871,0.00351326697395412,0.126298440406694,0.11097758562105,0.0906184556178631,34.4943138976201,0.132838537056882,0.88218490060076
7,33.89884,-119.9588,2023-08-05T16:23:00Z,3.6684232257126e-4,5.8786467483448e-4,4.5488460551263e-4,0.0166812512064667,0.00744816380837275,0.00366590749047583,0.127864928418376,0.112732126338466,0.0924774202726049,35.2044139688406,0.140675284347172,0.864162444368783
7,33.89884,-119.9588,2023-08-05T16:23:59Z,3.5106929617835e-4,5.4790574937454e-4,4.1882286784575e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:25:00Z,3.3671720384326e-4,5.6890676677607e-4,4.359898667442e-4,0.0154876741170819,0.00694314042062512,0.00334996891934148,0.125088552916164,0.109914424551005,0.0899540643304606,34.2395118125848,0.127484791553446,0.877016095706546
7,33.89884,-119.9588,2023-08-05T16:25:59Z,3.4240388676358e-4,5.8557927433152e-4,4.2887336390395e-4,0.0157567327307054,0.00672889568358617,0.00323788506878063,0.125367922770576,0.11017566931777,0.0904184590288633,34.4277984808553,0.124071676763765,0.874285224372384
7,33.89884,-119.9588,2023-08-05T16:27:00Z,3.52061893953e-4,5.7652115010336e-4,4.4682027397004e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:27:59Z,3.6328656749474e-4,5.631345111984e-4,4.4877906414298e-4,0.0153235684313939,0.00734617470804153,0.0034781998791341,0.124154457194386,0.108709479630625,0.089215208841225,33.9280722457763,0.134361002175948,0.87755503072566
7,33.89884,-119.9588,2023-08-05T16:29:00Z,3.2335770449485e-4,5.3724326343255e-4,4.3829477303968e-4,0.0148912680735202,0.00703312040825685,0.00354103410935419,0.124488946827984,0.108921393431821,0.0889143388930563,33.8204133003608,0.137549567455464,0.901786685838986
7,33.89884,-119.9588,2023-08-05T16:30:00Z,3.4168703832123e-4,5.4339506665895e-4,4.2573663461596e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:30:59Z,3.5433264330057e-4,5.5736224527051e-4,4.3460824693686e-4,0.0141108633014179,0.00691136784426784,0.00316214039750844,0.122839548821053,0.107630498027826,0.0878717241638928,33.3498018800546,0.132787552845606,0.90066951894187
7,33.89884,-119.9588,2023-08-05T16:32:00Z,3.3571775567594e-4,5.4553868202841e-4,4.3380190962195e-4,0.0144386726755879,0.00687822690629856,0.00334089988259094,0.123411570388804,0.108125683637436,0.0881110058269164,33.4542580332024,0.138570006552388,0.8996202480733
7,33.89884,-119.9588,2023-08-05T16:32:59Z,3.2683078278884e-4,5.5040796172768e-4,4.2310491593469e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:34:00Z,3.0985543241511e-4,5.1798386740829e-4,4.0246409523929e-4,0.014973753315399,0.00694095628575549,0.00317474861647314,0.122913089852371,0.107857157889218,0.0875573106834752,33.2744504528146,0.126838556027885,0.907506892309692
7,33.89884,-119.9588,2023-08-05T16:34:59Z,3.3102662674738e-4,5.053787586149e-4,4.0373159996901e-4,0.0146468685640011,0.00708065725809689,0.00331720414450425,0.122935972502054,0.107264394216169,0.0872717446925883,33.1960953618376,0.128149131384337,0.914629571679538
7,33.89884,-119.9588,2023-08-05T16:36:00Z,3.2520012208509e-4,4.8730289083661e-4,4.0292526116688e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:36:59Z,3.1511082406281e-4,4.965808435882e-4,4.0350148691023e-4,0.0148155415294713,0.0064603427823146,0.00289166525740598,0.121820282725345,0.1062283076164,0.0863524512155498,32.8517979059975,0.119895767369437,0.91793821688814
7,33.89884,-119.9588,2023-08-05T16:38:00Z,3.4196574625266e-4,4.9960649727256e-4,3.9232591324447e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:38:59Z,3.3187644823038e-4,5.0106907359085e-4,3.9428470341741e-4,0.0144397231422499,0.00662781266719238,0.00294883651045116,0.118671602900273,0.103348679228066,0.0837744895520535,31.8625858187681,0.113325792723721,0.924944534983865
7,33.89884,-119.9588,2023-08-05T16:39:59Z,3.6867789215085e-4,5.3301162361581e-4,4.2182094050157e-4,0.0144464400132709,0.0063548168697202,0.00304126725595916,0.120228253664777,0.10464287927261,0.084883474432135,32.2952756921816,0.110781241489057,0.939024235562069
7,33.89884,-119.9588,2023-08-05T16:41:00Z,3.5337850964988e-4,5.0150933766288e-4,4.3352858440357e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:41:59Z,3.1723880193824e-4,4.9607835117848e-4,4.9970571981255e-4,0.0144167434314436,0.00634195583932304,0.00280328120859438,0.118011085203435,0.102403285409058,0.0830906547493976,31.6199498151513,0.102389400814099,0.940006284680192
7,33.89884,-119.9588,2023-08-05T16:43:00Z,3.4977744646426e-4,4.6784249142326e-4,3.9658960716341e-4,0.0145931025101168,0.00605574368806473,0.00246504713998675,0.118155977865337,0.102518234827648,0.0832114864250201,31.6437839549543,0.101698647362472,0.942571259680296
7,33.89884,-119.9588,2023-08-05T16:43:59Z,3.3968814677456e-4,5.0525580562345e-4,3.9993096234536e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:45:00Z,3.3954536881549e-4,5.348537371016e-4,4.1640667902902e-4,0.0141520691924996,0.00666978069403971,0.00254896440100766,0.116984072900857,0.101082705881754,0.0817666414986149,31.0923826056794,0.105012438853099,0.978245074280407
7,33.89884,-119.9588,2023-08-05T16:45:59Z,3.3798165915668e-4,4.3784255907623e-4,3.91405461415e-4,0.0143474479011738,0.00652202051428403,0.00265721281352214,0.11471342714315,0.0990759123458498,0.0797269411510905,30.3329887658089,0.105142871172634,0.982733621942815
7,33.89884,-119.9588,2023-08-05T16:47:00Z,3.2647142779118e-4,4.7056664663035e-4,4.0649861621853e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:47:59Z,2.9845653317147e-4,4.4629859899904e-4,3.9585479986019e-4,0.014067621721723,0.00612969217932484,0.00262501756890287,0.114314924789153,0.0985402985066507,0.0790667620910623,30.0737849130421,0.101192459646753,0.992811886268177
7,33.89884,-119.9588,2023-08-05T16:48:59Z,3.3186959855232e-4,4.7583641309719e-4,3.6893925739956e-4,0.0145668506725107,0.00608398018764519,0.00255156548079933,0.11453709769571,0.0985620281554744,0.0794540377511597,30.2336049131431,0.0995931679069167,0.986667816111334
7,33.89884,-119.9588,2023-08-05T16:50:00Z,3.2035936718682e-4,5.0387127400524e-4,3.9301908250195e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:50:59Z,3.5289801229258e-4,4.7016465637372e-4,3.7147427737182e-4,0.0146168402229583,0.00589016964722065,0.00246189873761383,0.115001437992008,0.0989636819004566,0.0792547168592933,30.15821959968,0.0942568120229399,1.00007212669037
7,33.89884,-119.9588,2023-08-05T16:52:00Z,3.1865287956894e-4,4.8413183169305e-4,3.8518486390227e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:52:59Z,3.2419382736028e-4,4.9340978444464e-4,4.1202981380786e-4,0.0144601178037065,0.00595023964242235,0.00263990711829931,0.116155685730113,0.0996984248783405,0.0792237185928943,30.1450178710683,0.10286135265704,1.01349150748576
7,33.89884,-119.9588,2023-08-05T16:54:00Z,3.3541850373651e-4,4.6282931383218e-4,3.8979372725484e-4,0.0143077379950855,0.00622985180117927,0.00284844853015404,0.114939730884836,0.0989062144489092,0.0785224737808001,29.8842850443434,0.0979554048699309,1.01675083316473
7,33.89884,-119.9588,2023-08-05T16:54:59Z,3.6741064213792e-4,4.4960298814084e-4,3.6172604936072e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:56:00Z,3.351329532054e-4,4.688806148417e-4,3.6675129653775e-4,0.0146799722532706,0.00620905924951215,0.002873204511667,0.115957483071262,0.0996406153637564,0.0794282825566088,30.2184043060964,0.106357336261858,1.0221229530739
7,33.89884,-119.9588,2023-08-05T16:57:00Z,3.5488321329661e-4,4.8362933681755e-4,3.562670059485e-4,0.0144064876137088,0.00604132723625158,0.00267691442128258,0.114855584800183,0.0987382465915785,0.0786345699000814,29.9398355689341,0.100030458636134,1.0113838735235
7,33.89884,-119.9588,2023-08-05T16:57:59Z,3.1069155338763e-4,4.5383040242409e-4,4.0108530097133e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,33.89884,-119.9588,2023-08-05T16:59:00Z,3.1054877542856e-4,4.4044376351913e-4,3.9129229349274e-4,0.0132058219111921,0.00560934876791777,0.00262338489628949,0.109980419123587,0.0945179591069861,0.0744030243748528,28.3091540580036,0.0983942843482495,1.05474411784718
